bulb_number,timestamp,power_consumption (Watts),voltage_levels (Volts),current_fluctuations (Amperes),temperature (Celsius),environmental_conditions,current_fluctuations_env (Amperes),fault_type
27,2023-11-11 04:10:11,130.99,239.05,4.79,19.55,Cloudy,3.24,0
27,2023-10-31 15:47:09,171.39,237.81612498888975,4.15,12.23,Cloudy,2.41,2
27,2023-04-18 14:39:39,152.7,213.49,0.52,28.01,Cloudy,1.52,0
27,2023-09-15 14:49:34,99.04,233.31,2.07,26.66,Rainy,2.01,0
27,2023-06-08 10:53:54,164.09,225.76,4.68,16.55,Rainy,1.81,0
27,2023-07-12 15:24:26,195.5,232.13,6.800622956287704,15.92,Rainy,2.66,1
27,2023-12-17 18:36:10,88.98,226.06,4.94,14.29,Cloudy,1.21,0
27,2023-05-21 13:01:53,86.47,233.75,2.55,17.7,Rainy,4.22,0
27,2023-12-31 23:03:05,94.62,221.77,0.37,12.38,Rainy,3.720925715326905,4
27,2023-01-26 11:16:56,128.61,210.02,0.95,13.51,Cloudy,1.27,0
27,2023-06-16 15:51:00,74.91,215.85,4.92,21.89,Rainy,3.81,0
27,2023-09-15 08:26:20,172.9,230.03,3.52,22.65,Cloudy,3.25,0
27,2023-12-06 10:15:20,170.29489352744304,215.57,1.37,11.87,Cloudy,4.19,3
27,2023-04-14 22:50:46,160.74751766068275,222.35,2.21,18.97,Clear,3.06,3
27,2023-10-15 22:26:09,102.69,228.9,1.02,21.08,Clear,2.73,0
27,2023-12-26 22:40:23,183.31,236.88,2.44,10.49,Cloudy,4.22,0
27,2023-06-16 14:11:33,32.66598193891839,224.35,0.1,17.05,Clear,3.18,3
27,2023-07-12 01:17:32,189.03,229.22,3.23,17.49,Clear,0.19,0
27,2023-06-02 02:19:18,160.73,231.49,2.65,18.33,Cloudy,2.69,0
27,2023-04-04 08:06:30,162.02,231.38,5.333528942635112,28.08,Rainy,3.05,1
27,2023-06-28 22:15:04,142.71,228.38,0.35,18.55,Cloudy,3.26,0
27,2023-07-02 22:02:02,155.68,236.79,4.21,12.33,Clear,3.04,0
27,2023-12-16 22:47:14,139.47,219.11,0.92,13.99,Rainy,5.30879101724496,4
27,2023-12-10 05:48:57,72.26,217.93,1.09,24.26,Rainy,0.79,0
27,2023-11-09 07:31:06,53.61,221.23,1.53,17.95,Rainy,3.77,0
27,2023-09-13 02:37:57,51.86,211.13,1.28,27.78,Rainy,5.84111387034482,4
27,2023-10-11 00:54:36,170.85,223.68,3.74,20.38,Cloudy,2.83,0
27,2023-09-26 04:00:31,137.12,229.46,0.3,22.33,Cloudy,3.58,0
27,2023-01-13 07:13:15,96.61,239.36,4.712943434566201,28.21,Clear,3.38,1
27,2023-04-29 16:24:47,181.4,234.95,1.73,24.11,Cloudy,0.25,0
27,2023-05-21 06:25:27,119.6,238.13,4.435299289199381,11.0,Rainy,2.91,1
27,2023-04-15 12:33:57,106.95,227.47,3.11,18.75,Cloudy,2.54,0
27,2023-10-12 14:20:36,198.99,257.54088224086826,3.54,13.23,Cloudy,1.8,2
27,2023-03-08 21:09:47,113.53,238.66,2.44,27.24,Rainy,0.18,0
27,2023-08-09 06:10:13,115.12,231.01,4.32,22.19,Clear,0.87,0
27,2023-06-23 12:49:07,182.87,227.24,0.54,19.28,Clear,3.49,0
27,2023-07-10 07:20:21,117.65,236.12,2.12,21.67,Clear,1.06,0
27,2023-08-18 05:54:22,126.9,216.69,1.13,15.6,Clear,2.7099289252193035,4
27,2023-05-15 02:59:05,113.65,213.93,0.67,29.36,Rainy,2.14,0
27,2023-09-24 06:29:20,110.56,218.03,2.56,21.92,Clear,5.271425549365254,4
27,2023-01-25 15:15:46,144.9190477499798,238.49,4.39,12.37,Clear,3.26,3
27,2023-05-17 09:05:12,144.96,223.93,2.46,21.76,Clear,3.71,0
27,2023-09-20 18:13:13,159.42,211.33,3.68,26.6,Clear,0.34,0
27,2023-09-05 00:11:23,98.44,233.76,2.47,23.9,Rainy,7.444667349424498,4
27,2023-09-13 12:23:09,190.43,218.43,1.93,18.63,Clear,0.52,0
27,2023-02-06 14:07:52,110.61,233.25,4.23,27.72,Rainy,4.436418116245076,4
27,2023-01-26 03:19:44,125.39,216.18,2.49,26.89,Clear,2.17,0
27,2023-08-20 16:56:54,198.57,228.5,2.45,15.9,Cloudy,0.06,0
27,2023-09-24 16:10:39,141.58,227.32,2.58,20.75,Rainy,4.22,0
27,2023-11-17 03:37:51,97.53,226.51,3.4,14.2,Clear,4.62,0
27,2023-08-29 22:55:29,142.04550796612662,211.6,4.33,28.6,Cloudy,3.97,3
27,2023-10-09 12:24:11,170.61151386748838,213.73,2.68,13.41,Clear,2.2,3
27,2023-05-17 22:24:12,169.14,233.46,3.8899203071598127,28.69,Clear,1.84,1
27,2023-03-06 19:20:22,145.67,220.88,0.77,28.69,Cloudy,3.19,0
27,2023-12-10 16:02:43,191.08,227.49,0.32,10.6,Cloudy,4.5,0
27,2023-02-27 20:39:38,55.81,228.46,1.49,23.75,Rainy,1.42,0
27,2023-09-20 09:27:30,55.58,231.93,1.55,21.02,Cloudy,3.87,0
27,2023-11-10 01:37:24,155.42,220.46,3.74,28.51,Rainy,3.05,0
27,2023-09-26 16:58:55,155.53,235.98,4.22,17.03,Clear,4.96,0
27,2023-07-12 14:13:04,54.28,239.6,1.23,18.81,Clear,4.42,0
27,2023-08-04 03:43:17,86.65,216.74,3.22,24.11,Rainy,0.04,0
27,2023-05-16 08:49:46,117.57,224.67,1.36,20.92,Cloudy,0.77,0
27,2023-02-01 03:57:23,98.54,231.4,4.37,21.79,Cloudy,0.37,0
27,2023-06-17 12:50:08,151.81,236.93,2.52,19.87,Clear,4.96,0
27,2023-11-16 22:20:45,145.44,250.83705758748945,3.23,14.42,Cloudy,1.42,2
27,2023-02-06 09:58:17,118.41,222.13,0.11,27.69,Clear,4.42,0
27,2023-12-17 06:06:13,119.15,231.02,0.89,20.08,Cloudy,2.19,0
27,2023-05-19 19:56:49,148.49,224.09,2.49,15.91,Cloudy,0.24,0
27,2023-03-27 09:47:54,187.55,210.37,1.41,18.95,Rainy,1.6,0
27,2023-01-13 03:16:37,113.06359861485971,223.85,1.28,11.76,Clear,0.69,3
27,2023-11-25 05:50:41,176.89,213.02,3.39,25.84,Clear,1.38,0
27,2023-03-19 14:14:12,150.24,230.6,3.54,27.82,Clear,1.99,0
27,2023-05-30 14:59:17,86.55,226.32,0.31,16.68,Clear,4.42,0
27,2023-02-24 12:35:48,129.81,223.1,1.33,15.01,Clear,1.18,0
27,2023-11-19 12:24:17,174.39,239.55,2.67,11.6,Cloudy,3.76,0
27,2023-06-14 08:18:31,181.56,237.94,3.14,20.14,Rainy,3.1,0
27,2023-12-04 16:12:55,27.93911257357275,229.66,3.55,24.44,Clear,2.82,3
27,2023-12-09 21:52:43,128.96224960165097,213.47,4.49,22.45,Clear,3.64,3
27,2023-07-19 11:59:19,187.89,225.08,3.4,29.04,Cloudy,4.58,0
27,2023-07-18 12:23:37,146.72,214.97,4.75,29.68,Rainy,0.52,0
27,2023-03-04 01:17:33,117.54,226.45,0.46,13.79,Clear,2.69,0
27,2023-12-29 07:20:42,194.46,210.83,4.56,27.97,Clear,4.29,0
27,2023-04-01 21:25:25,106.63,224.72,2.02,28.95,Clear,2.61,0
27,2023-06-17 13:45:13,62.09,218.22,6.398217869504018,29.07,Clear,2.84,1
27,2023-12-25 10:29:27,63.28,236.32,2.7,28.42,Rainy,2.23,0
27,2023-01-29 15:26:01,152.46,224.13,0.71,15.44,Cloudy,0.34,0
27,2023-01-24 00:52:05,116.04,229.48,1.22,19.81,Cloudy,2.29,0
27,2023-10-04 14:54:07,130.01,215.54,2.67,17.28,Cloudy,1.43,0
27,2023-11-16 00:59:28,137.9,214.44,4.5,28.7,Rainy,3.3,0
27,2023-12-23 09:26:48,95.47,228.78,3.01,17.83,Clear,1.44,0
27,2023-10-01 08:48:44,75.27,216.52,3.27,27.72,Rainy,1.92,0
27,2023-03-30 09:03:01,68.28,210.38,2.03,14.65,Rainy,1.61,0
27,2023-03-09 06:44:43,86.25,229.92,3.19,28.25,Rainy,5.994824141784511,4
27,2023-10-29 03:14:38,162.74,215.44,2.79,11.54,Rainy,0.24,0
27,2023-07-26 01:28:54,119.63,213.15,1.53,16.78,Clear,3.85,0
27,2023-05-14 15:46:09,99.9,224.83,3.86,14.1,Clear,4.02,0
27,2023-09-10 12:25:24,174.77,250.2515111727078,2.22,17.41,Cloudy,3.51,2
27,2023-11-13 20:50:01,55.96,220.05,3.65,12.33,Clear,3.18,0
27,2023-05-23 05:51:47,90.43,229.55,2.28,12.3,Clear,1.24,0
27,2023-02-26 05:11:35,56.23995937003784,214.94,2.34,29.09,Cloudy,3.29,3
27,2023-02-11 13:56:11,197.16,226.22,1.19,28.56,Rainy,8.36682378164105,4
27,2023-10-25 21:58:15,147.65,233.25,4.45,25.18,Cloudy,2.81,0
27,2023-07-01 04:38:17,120.79,234.7,3.86,17.33,Clear,2.49,0
27,2023-01-25 19:48:32,145.25,210.85,1.24,15.0,Clear,4.42,0
27,2023-04-24 17:08:11,99.72,226.35,9.005079419525341,15.19,Rainy,0.62,1
27,2023-04-11 11:49:31,155.7,215.31,4.1,25.74,Clear,4.19,0
27,2023-07-22 11:12:56,91.43,223.46,3.47,17.81,Rainy,2.759349261986308,4
27,2023-06-19 06:41:00,139.57,221.26,0.03,25.34,Rainy,2.08,0
27,2023-12-22 11:41:39,97.07,231.41,2.28,23.9,Clear,0.07,0
27,2023-09-24 06:57:48,51.41,226.8,4.91,15.45,Rainy,3.41,0
27,2023-09-16 01:19:55,75.84,219.35,0.39,27.62,Rainy,1.55,0
27,2023-02-16 02:23:09,84.57,231.92,1.0,14.81,Rainy,0.52,0
27,2023-05-05 13:04:39,194.43,217.43,4.98,13.52,Clear,0.1,0
27,2023-09-23 09:00:12,161.65482299436752,227.4,1.76,20.27,Clear,1.3,3
27,2023-07-01 15:16:30,126.32232281127968,212.41,4.55,19.21,Cloudy,0.98,3
27,2023-05-12 22:31:55,179.93,221.5,2.81,28.95,Clear,3.26,0
27,2023-03-24 23:10:15,151.36,217.46,3.34,17.88,Clear,4.56,0
27,2023-11-23 22:38:16,42.52712491075179,218.57,0.33,17.62,Clear,0.74,3
27,2023-10-16 19:13:13,188.76,230.08,0.52,16.83,Clear,4.82,0
27,2023-07-09 23:24:41,70.45,226.69,1.76,29.98,Clear,1.43,0
27,2023-03-02 10:28:53,57.17,246.3006320093025,1.63,23.15,Cloudy,0.52,2
27,2023-06-04 04:57:45,106.28,226.1,4.27,29.45,Rainy,3.77,0
27,2023-11-02 13:56:18,165.03,225.87,0.49,23.34,Cloudy,0.74,0
27,2023-09-21 20:26:33,86.85,231.23,3.28,16.29,Cloudy,3.86,0
27,2023-07-07 23:38:21,190.9,226.36,3.39,15.44,Clear,4.85,0
27,2023-05-20 09:58:53,91.06,236.62,4.64,24.39,Clear,4.06,0
27,2023-09-23 00:50:42,118.68,237.59,3.71,16.53,Cloudy,0.17,0
27,2023-06-21 16:23:58,131.12,235.22,4.3,26.7,Clear,4.348445438799693,4
27,2023-10-15 13:49:16,142.07,230.03,1.67,23.85,Rainy,2.95,0
27,2023-02-01 10:44:35,135.02,229.89,3.02,13.34,Cloudy,4.37,0
27,2023-01-22 22:25:44,86.09,232.33,0.88,23.22,Rainy,6.509131546111872,4
27,2023-11-11 03:09:49,196.95,210.89,2.377431973785129,27.15,Clear,3.54,1
27,2023-05-27 12:32:21,190.61,230.16,0.56,27.21,Rainy,2.4,0
27,2023-04-05 18:34:43,91.72,234.75,3.69,22.46,Rainy,4.49,0
27,2023-08-27 00:48:29,179.19,216.8,4.39,17.48,Clear,2.16,0
27,2023-10-17 05:48:58,195.85,232.8,1.61,22.96,Cloudy,2.7,0
27,2023-12-08 22:50:02,53.07325119437164,236.63,4.11,25.55,Clear,2.8,3
27,2023-06-05 06:04:49,182.58,220.59,0.1,29.64,Cloudy,4.31,0
27,2023-01-19 08:13:25,143.4,210.37,1.14,19.04,Clear,3.14,0
27,2023-01-19 10:57:23,156.22,233.65,6.939523930992413,23.12,Clear,4.06,1
27,2023-11-03 07:01:17,193.22,236.24,0.85,28.95,Rainy,5.99379135710431,4
27,2023-06-28 08:24:37,155.2,228.83,1.62,12.66,Rainy,0.63,0
27,2023-08-31 21:27:53,179.99,222.97,2.8,28.64,Clear,1.28,0
27,2023-10-09 00:27:13,164.59,224.11,1.06,27.06,Rainy,5.68476504773067,4
27,2023-07-16 02:50:06,131.26,235.55,4.905071840330625,18.33,Clear,4.03,1
27,2023-11-19 09:08:05,166.3,219.17,2.53,24.83,Rainy,0.76,0
27,2023-06-23 08:49:00,139.25,247.02653949185463,4.25,12.23,Clear,1.65,2
27,2023-05-02 18:42:12,155.16,231.9,1.27,10.28,Rainy,8.197378862019315,4
27,2023-01-24 08:13:57,169.63,228.67,4.89,18.66,Clear,2.63,0
27,2023-03-04 00:21:15,51.84,238.38,6.007257192979213,17.82,Rainy,0.22,1
27,2023-09-13 08:39:37,36.80765359790156,219.73,4.76,13.09,Cloudy,2.73,3
27,2023-03-09 12:03:03,167.51,226.87,1.01,27.32,Clear,3.92,0
27,2023-10-15 11:27:46,192.7,210.02,2.29,30.0,Clear,4.06,0
27,2023-01-30 19:48:11,174.69,228.63,3.56,26.11,Rainy,0.46,0
27,2023-02-17 05:00:25,153.89,234.46,0.2,15.94,Rainy,1.62,0
27,2023-06-09 15:29:36,178.19,233.41,3.28,26.09,Clear,2.27,0
27,2023-01-04 12:14:11,181.23,217.03,3.52,14.84,Clear,0.2,0
27,2023-09-20 19:38:39,92.62,224.79,4.22,20.18,Rainy,0.9,0
27,2023-09-09 20:34:39,198.91,218.1,4.93,28.73,Rainy,2.71,0
27,2023-04-06 08:32:00,63.79,230.86,4.23,18.91,Rainy,1.2,0
27,2023-01-05 21:43:24,170.42,226.35,0.99,28.99,Cloudy,4.74,0
27,2023-08-19 02:36:08,105.06,211.92,3.15,16.34,Rainy,0.33,0
27,2023-07-08 18:42:19,183.77,239.94,1.75,24.89,Cloudy,0.33,0
27,2023-01-18 22:21:48,105.46,213.26,3.6389107534251615,21.78,Rainy,4.01,1
27,2023-04-10 19:13:09,128.63,218.12,3.68,17.22,Rainy,0.34,0
27,2023-10-31 03:11:28,74.83,213.85,2.18,11.3,Clear,4.03,0
27,2023-12-21 16:48:12,186.2,217.45,2.43,20.38,Clear,4.93,0
27,2023-06-18 10:23:31,59.84,230.04,1.73,20.04,Rainy,3.570726840528665,4
27,2023-11-05 11:11:55,86.53,212.14,1.39,23.81,Clear,3.26,0
27,2023-09-18 16:53:36,133.17,210.01,0.63,26.86,Rainy,1.36,0
27,2023-05-05 12:35:26,164.22426389330548,236.24,0.77,27.96,Clear,3.14,3
27,2023-07-25 11:26:31,177.9,238.75188949240535,3.68,23.36,Cloudy,3.86,2
27,2023-10-31 08:11:59,62.01,218.78,4.7,14.47,Rainy,2.36,0
27,2023-08-30 15:28:17,103.54,212.59,0.91,15.73,Cloudy,2.32,0
27,2023-04-29 00:51:12,181.18,225.47,3.26,18.52,Rainy,8.337864362270281,4
27,2023-08-24 03:44:34,49.03664322061023,224.33,4.14,24.67,Clear,4.53,3
27,2023-05-12 10:24:37,196.58,218.55,0.25,19.91,Cloudy,0.55,0
27,2023-08-22 00:46:35,152.2,237.02,4.61,22.14,Clear,2.68,0
27,2023-07-13 14:30:31,199.1,227.38,4.64,28.33,Rainy,3.491253226732584,4
27,2023-09-23 18:39:14,115.88,235.84,4.18,22.07,Clear,0.78,0
27,2023-09-20 10:15:24,66.14,238.64,2.11,22.96,Rainy,4.53,0
27,2023-10-19 07:17:07,180.48,227.01,2.44,24.71,Clear,1.75,0
27,2023-04-04 09:47:13,143.81,210.69,4.12,29.96,Rainy,4.77,0
27,2023-02-11 09:08:03,103.98,225.93,1.18,16.06,Clear,2.29,0
27,2023-10-25 01:30:01,162.06,210.54,1.97,21.13,Cloudy,1.08,0
27,2023-06-21 02:52:10,61.77,226.19,3.19,22.82,Rainy,4.492085387817202,4
27,2023-05-22 03:39:33,83.06,211.22,0.92,26.37,Rainy,2.1516658076719883,4
27,2023-07-31 10:50:01,69.05,222.61,1.67,13.56,Rainy,0.55,0
27,2023-04-22 06:19:54,167.51310063472903,237.34,3.86,15.04,Clear,1.62,3
27,2023-09-24 22:56:40,93.75,225.92,3.26,20.38,Rainy,2.07,0
27,2023-10-23 16:59:37,102.18,233.33,3.69,23.92,Cloudy,1.87,0
27,2023-01-27 17:42:20,166.36,238.73,3.44,18.16,Rainy,7.807906228156391,4
27,2023-05-29 01:37:51,181.65,231.4,3.85,23.35,Clear,0.46,0
27,2023-03-21 12:48:50,122.77,211.69,2.24,24.33,Rainy,4.114890755803167,4
27,2023-09-22 01:50:33,105.39,222.33327191367732,3.9,25.68,Cloudy,4.03,2
27,2023-10-30 14:04:02,54.84,237.1,0.62,23.4,Clear,3.98,0
27,2023-03-09 14:52:36,117.18,226.39,1.14,28.47,Rainy,1.51,0
27,2023-05-26 11:27:44,82.67,225.76,0.95,23.73,Rainy,5.023413362032952,4
27,2023-08-22 09:24:15,60.09,214.11,0.68,16.26,Cloudy,4.17,0
27,2023-10-14 06:28:28,58.59,213.84,1.51,21.07,Clear,8.573574357643587,4
27,2023-04-12 17:22:55,111.81,213.18,5.1299299528043,15.74,Rainy,3.93,1
27,2023-05-02 15:10:37,81.35,235.16,4.3,27.65,Cloudy,1.38,0
27,2023-08-08 13:41:30,70.06,213.12,2.0,18.59,Cloudy,4.34,0
27,2023-12-17 10:55:20,90.16,228.81,3.94,15.38,Cloudy,1.34,0
27,2023-03-26 01:27:57,150.37,231.78,4.8,27.0,Cloudy,4.11,0
27,2023-10-30 16:37:29,153.85,213.55,6.990985875158226,28.71,Rainy,1.95,1
27,2023-03-27 09:31:01,128.37,238.69,0.25,24.18,Cloudy,4.07,0
27,2023-12-24 11:59:59,168.31,227.0,4.6,12.69,Clear,4.150868909254372,4
27,2023-09-26 00:09:14,51.3,221.12,0.8,24.49,Clear,2.07,0
27,2023-08-12 22:47:48,155.67,218.81,0.66,12.64,Clear,1.02,0
27,2023-02-26 07:11:20,67.28,216.62,2.9,15.13,Rainy,1.71,0
27,2023-08-19 15:10:05,57.91,236.77,0.69,16.97,Clear,1.9,0
27,2023-03-07 02:46:16,165.82,224.51,1.91,23.92,Cloudy,2.99,0
27,2023-05-29 20:37:53,61.72,219.38,4.89,19.67,Cloudy,2.12,0
27,2023-04-19 19:16:34,72.49,235.17,3.979940638107403,12.1,Rainy,2.2,1
27,2023-05-27 11:00:59,197.22,213.83,2.42,14.02,Rainy,3.51,0
27,2023-02-26 08:55:58,108.75,243.19364977470352,1.69,21.29,Cloudy,2.35,2
27,2023-03-08 03:40:24,130.63,221.51,4.03,19.9,Clear,4.52,0
27,2023-04-20 00:55:37,69.27178111245368,213.36,1.9,13.67,Clear,1.97,3
27,2023-02-03 23:36:24,153.08970558958967,227.04,2.49,25.75,Clear,0.65,3
27,2023-10-28 01:52:08,122.5,214.09,4.1,19.22,Cloudy,3.02,0
27,2023-11-26 07:46:04,184.04,236.72,4.46,18.34,Cloudy,3.75,0
27,2023-06-24 01:31:22,84.99,234.94,1.71,19.28,Rainy,4.46,0
27,2023-11-03 19:52:49,170.86,238.58,1.82,13.02,Rainy,4.55,0
27,2023-04-08 21:13:24,123.97,236.68,3.66,27.5,Rainy,3.27,0
27,2023-04-21 15:04:57,171.86,213.61,4.84,13.62,Rainy,0.12,0
27,2023-08-31 10:43:52,129.62,249.78560054372923,3.58,16.78,Cloudy,3.77,2
27,2023-12-04 04:39:55,130.86966745741003,221.58,3.07,27.24,Clear,4.5,3
27,2023-04-19 09:57:13,68.36,210.14,2.46,18.73,Rainy,2.73,0
27,2023-11-04 00:14:59,152.55,220.97,1.04,17.9,Cloudy,0.05,0
27,2023-05-19 05:39:30,174.42,221.51,3.11,16.49,Rainy,3.07,0
27,2023-08-03 17:19:35,131.07,216.26,3.13,12.19,Rainy,2.41,0
27,2023-02-09 14:45:35,157.98,226.47,3.73,15.46,Clear,0.24,0
27,2023-07-11 06:34:55,58.4,218.06,2.04,20.75,Clear,3.79,0
27,2023-09-23 21:58:20,175.94,230.81,2.32,15.29,Rainy,2.14,0
27,2023-12-01 14:25:10,91.01,248.1274862791649,4.09,20.36,Cloudy,0.23,2
27,2023-11-18 23:41:01,65.18592191154386,237.44,4.07,18.26,Clear,0.28,3
27,2023-05-23 08:14:42,148.86,217.49,2.67,22.71,Cloudy,1.13,0
27,2023-03-11 03:09:33,64.03,218.02,0.24,11.4,Rainy,0.78,0
27,2023-06-10 22:39:11,73.76,217.44,4.69,21.52,Clear,2.11,0
27,2023-04-29 11:37:44,134.57,210.17,4.47,20.65,Rainy,2.26,0
27,2023-07-09 12:31:22,191.24,231.91,1.69,28.72,Rainy,4.26,0
27,2023-02-04 10:33:25,193.18,212.89,4.78,20.86,Rainy,3.36,0
27,2023-03-24 01:04:40,81.84,214.21,0.4,18.45,Rainy,1.11,0
27,2023-10-03 22:35:41,62.24,238.65,3.67,20.36,Rainy,3.72,0
27,2023-12-11 11:59:36,141.72,228.5414464727899,3.17,23.62,Cloudy,1.19,2
27,2023-03-06 17:39:36,107.5,228.08,4.705317859078471,24.87,Clear,1.73,1
27,2023-09-07 17:12:44,189.93,236.1,3.69,13.87,Clear,3.66,0
27,2023-06-15 10:46:40,145.37,233.18,4.34,16.23,Cloudy,3.22,0
27,2023-11-05 21:08:56,91.27,220.39,2.6,18.68,Rainy,3.0,0
27,2023-02-14 15:07:30,163.81,228.15,4.85,24.76,Clear,9.16032217216226,4
27,2023-03-17 12:35:28,126.19,222.33,3.68,23.74,Cloudy,3.34,0
27,2023-11-08 14:15:41,158.27,249.0985683780505,1.14,21.3,Cloudy,3.02,2
27,2023-07-24 14:54:33,198.19,233.57,1.61,17.17,Rainy,5.624480264480027,4
27,2023-11-26 06:51:30,119.61,220.29,4.27,25.83,Clear,1.66,0
27,2023-08-22 19:31:29,179.72,237.41,2.76,13.18,Rainy,6.808032720083087,4
27,2023-08-22 13:14:10,129.09,211.37,2.5,17.61,Cloudy,3.43,0
27,2023-05-25 07:17:51,56.12,228.75,3.86,10.26,Rainy,3.75,0
27,2023-07-15 13:09:59,69.53,230.94,2.28,21.04,Clear,1.69,0
27,2023-06-13 12:55:03,86.82,212.13,4.32,22.21,Clear,4.91,0
27,2023-12-23 03:42:18,177.57,236.09,2.99,11.62,Rainy,4.57,0
27,2023-11-19 16:13:24,50.2160630258618,225.51,4.28,19.45,Cloudy,0.83,3
27,2023-10-12 11:33:41,198.26,239.99,3.55,27.76,Clear,0.22,0
27,2023-03-01 20:34:09,91.4,221.07,0.06,17.54,Clear,0.47,0
27,2023-10-29 19:59:20,116.31313140702105,210.13,1.35,27.33,Cloudy,1.07,3
27,2023-01-28 02:01:20,87.46,234.83,2.94,21.72,Rainy,0.0,0
27,2023-03-13 13:23:29,120.82,217.97,1.68,21.97,Cloudy,4.37,0
27,2023-12-08 01:06:50,77.25,233.05,0.24,16.53,Clear,1.09,0
27,2023-11-24 09:43:39,187.34,215.34,2.89,13.3,Cloudy,2.37,0
27,2023-12-03 23:02:59,112.01,211.24,4.13,25.6,Cloudy,1.39,0
27,2023-12-18 07:31:01,142.1,220.88,3.85,23.85,Clear,0.45,0
27,2023-03-12 18:12:02,164.18206092917143,215.38,0.87,24.67,Cloudy,0.92,3
27,2023-02-17 04:35:42,100.34,235.16,0.88,16.78,Rainy,1.43,0
27,2023-04-01 14:14:34,103.41,231.43,2.03,25.19,Rainy,3.2,0
27,2023-05-20 00:52:18,104.16,242.30183418476767,3.52,20.7,Cloudy,4.34,2
27,2023-10-28 00:47:04,157.66,239.68,2.98,10.8,Rainy,5.210027838157577,4
27,2023-05-02 22:14:16,100.06,224.7,1.48,16.19,Rainy,4.869372043268932,4
27,2023-04-05 02:58:20,75.43,232.97,1.98,26.64,Clear,4.41,0
27,2023-11-08 01:40:19,162.64,221.9,3.61,13.1,Cloudy,3.31,0
27,2023-07-22 11:01:16,110.9,229.67,3.77,21.25,Rainy,3.21,0
27,2023-10-29 01:06:31,82.03,227.78,5.232772083957606,18.56,Rainy,2.05,1
27,2023-09-28 04:59:09,95.8,230.99,2.79,10.6,Rainy,0.24,0
27,2023-12-09 12:10:36,135.52,235.39,0.22,20.14,Rainy,4.26,0
28,2023-02-22 15:59:22,50.67,218.27,4.6,11.63,Clear,6.552144999797981,4
28,2023-08-07 09:58:44,72.75,211.27,2.51,24.7,Rainy,0.89,0
28,2023-12-03 09:58:33,153.7,226.39,1.79,23.29,Clear,0.96,0
28,2023-06-28 23:55:13,118.54,226.48,2.29,17.95,Cloudy,3.7,0
28,2023-12-13 10:22:18,148.42,229.18,4.46,29.87,Clear,2.84,0
28,2023-10-23 07:45:53,102.24,233.37,0.71,20.26,Clear,2.62,0
28,2023-07-17 08:58:29,197.52,252.92741631518425,4.0,19.46,Cloudy,2.74,2
28,2023-08-30 10:39:52,153.7329661915611,232.4,3.86,12.77,Clear,1.99,3
28,2023-01-12 04:16:32,68.7,221.06,0.44,29.18,Cloudy,3.76,0
28,2023-02-17 00:01:27,143.11,216.15,1.67,12.89,Cloudy,2.68,0
28,2023-10-02 10:06:18,173.08,210.57,0.52,14.59,Cloudy,3.57,0
28,2023-10-02 07:37:59,184.1,232.59,2.62,12.1,Clear,3.77,0
28,2023-09-10 14:41:29,65.85,220.43,1.54,17.18,Clear,1.65,0
28,2023-10-13 10:27:58,165.38,226.2114874848926,4.23,27.17,Cloudy,2.45,2
28,2023-12-08 14:05:04,136.31,234.63,1.45,26.75,Clear,8.341739322228506,4
28,2023-06-09 22:12:17,173.71,216.05,2.25,12.07,Rainy,0.35,0
28,2023-03-13 18:43:01,155.91,237.39,4.87,15.41,Rainy,4.69065966118369,4
28,2023-12-17 05:16:04,80.13,233.70243514928464,4.19,26.21,Cloudy,4.48,2
28,2023-09-09 23:22:48,134.61,233.12,1.2,26.46,Rainy,4.482979666435482,4
28,2023-10-23 10:58:35,166.39,219.05,3.64,14.28,Rainy,2.88,0
28,2023-04-16 03:35:01,155.09,231.44,4.91,13.64,Clear,2.4,0
28,2023-09-17 11:38:21,154.61901401972938,226.85,4.38,18.68,Clear,3.98,3
28,2023-11-10 23:51:28,176.97,236.14,3.641623532327872,18.78,Rainy,0.87,1
28,2023-06-20 13:48:38,123.17,238.8,2.96,27.08,Cloudy,4.69,0
28,2023-12-14 08:50:13,37.25690980281064,214.86,1.45,22.34,Cloudy,0.31,3
28,2023-06-15 08:42:45,59.57,234.38729778597465,1.91,21.15,Cloudy,4.41,2
28,2023-04-17 09:32:01,182.7,213.21,3.16,18.83,Clear,0.63,0
28,2023-08-12 16:19:08,108.7508019955236,220.7,1.73,11.89,Clear,4.89,3
28,2023-03-16 17:20:57,92.05,237.52,4.74,26.21,Rainy,3.3,0
28,2023-10-02 10:44:48,106.46,223.03,2.28,28.98,Clear,3.8,0
28,2023-07-01 13:01:31,93.8,228.74,2.97,26.24,Clear,0.48,0
28,2023-11-19 15:47:06,130.5875251265862,219.94,0.65,24.64,Cloudy,1.66,3
28,2023-02-06 05:58:47,74.37,239.58,4.02,15.78,Rainy,3.7,0
28,2023-01-22 16:07:02,70.37,229.6,0.3,16.67,Rainy,4.89,0
28,2023-03-11 13:10:42,68.14,227.92,0.35,23.39,Cloudy,1.39,0
28,2023-09-17 04:35:35,96.5,220.13,5.640045689951672,28.83,Rainy,4.53,1
28,2023-05-29 20:54:09,65.97,217.0,3.06,29.41,Cloudy,3.02,0
28,2023-03-12 09:15:58,99.07,234.52,0.68,27.63,Rainy,4.87,0
28,2023-03-10 03:06:40,195.15,214.43,2.75,21.7,Clear,0.97,0
