bulb_number,timestamp,power_consumption (Watts),voltage_levels (Volts),current_fluctuations (Amperes),temperature (Celsius),environmental_conditions,current_fluctuations_env (Amperes),fault_type
51,2023-05-15 00:28:02,196.1,220.6,3.03,24.45,Rainy,4.78,0
51,2023-03-12 20:16:01,183.56,244.3114170849531,0.7,26.9,Cloudy,4.08,2
51,2023-02-13 11:00:54,198.38,225.85,1.07,15.08,Rainy,2.03,0
51,2023-12-17 20:56:43,113.41,234.93,4.43,17.65,Rainy,4.73,0
51,2023-09-22 00:09:33,189.21,222.32,4.34,12.26,Cloudy,2.56,0
51,2023-04-28 13:42:42,156.9,220.37,0.12,11.11,Cloudy,4.47,0
51,2023-05-01 09:48:44,127.77,214.57,4.51,28.84,Cloudy,1.63,0
51,2023-01-02 12:28:38,137.9,219.77,3.63,28.96,Rainy,3.552612576665779,4
51,2023-11-07 02:54:49,169.86,230.68,0.91,17.84,Rainy,2.34,0
51,2023-08-02 08:28:28,161.75,223.77,3.7103072873686864,18.3,Rainy,4.83,1
51,2023-02-22 07:11:32,81.54010247043206,215.94,2.0,21.72,Clear,0.97,3
51,2023-06-27 04:41:00,174.18,229.26,3.4,28.81,Cloudy,2.04,0
51,2023-01-22 05:23:14,199.7,221.46,0.91,26.15,Clear,2.55,0
51,2023-04-08 12:48:12,101.74,217.39,4.11,21.28,Rainy,3.12,0
51,2023-08-20 20:26:25,119.34,216.43,1.69,12.57,Rainy,6.448099390679565,4
51,2023-03-23 02:11:20,136.23,211.39,7.669601546890057,25.35,Rainy,3.8,1
51,2023-10-08 19:49:48,54.73,221.48,1.63,10.42,Rainy,3.691274377768513,4
51,2023-07-17 08:45:37,182.11,258.62980315409425,3.72,14.51,Cloudy,4.61,2
51,2023-10-20 04:43:46,114.54,225.66,1.73,27.04,Rainy,1.49,0
51,2023-08-20 05:53:46,66.31,223.68,0.85,18.62,Cloudy,2.93,0
51,2023-06-24 00:07:52,170.39,230.76,3.69,21.81,Cloudy,0.41,0
51,2023-12-10 13:16:37,152.7302057498776,230.94,3.95,28.82,Clear,4.84,3
51,2023-01-22 16:27:19,90.44,254.39198991963409,4.79,24.13,Clear,3.58,2
51,2023-06-15 13:51:09,93.13,215.76,2.18,29.0,Rainy,0.3,0
51,2023-03-22 17:17:07,116.38,230.72,5.9618595389063564,26.2,Rainy,1.35,1
51,2023-05-16 12:27:19,174.12,234.77,1.24,18.81,Clear,2.26,0
51,2023-06-16 18:27:16,126.99,235.09,3.02,20.36,Cloudy,1.45,0
51,2023-08-30 22:42:54,33.11919790673788,237.54,3.58,11.49,Cloudy,1.49,3
51,2023-07-09 22:45:32,81.37,213.15,2.75,16.58,Cloudy,4.14,0
51,2023-02-08 07:31:17,192.61,227.63,3.56,29.67,Rainy,5.844587906221028,4
51,2023-12-12 20:34:45,133.9,215.63,1.45,23.76,Rainy,4.61,0
51,2023-03-10 18:32:29,67.85,229.18,1.88,16.43,Rainy,0.9,0
51,2023-05-23 17:35:36,183.22,220.93,2.22,14.15,Cloudy,3.04,0
51,2023-06-04 11:24:13,116.03,226.3086108306173,1.55,17.82,Clear,0.38,2
51,2023-08-21 05:05:44,198.87,237.83,2.97,14.9,Rainy,1.16,0
51,2023-08-21 08:13:04,116.08,221.58,3.67,18.14,Clear,4.78,0
51,2023-10-13 01:02:50,87.94,210.8,3.02,29.76,Rainy,4.26,0
51,2023-04-26 08:08:35,50.78,227.26,2.27,25.37,Clear,1.26,0
51,2023-07-13 13:57:44,86.56,219.5,1.23,10.44,Cloudy,3.14,0
51,2023-10-23 13:04:14,141.91,235.55,3.49,22.82,Cloudy,1.16,0
51,2023-03-18 02:34:26,161.02,235.66,2.22,20.81,Cloudy,3.92,0
51,2023-12-19 06:51:56,119.84,230.0,1.07,21.69,Rainy,0.19,0
51,2023-03-10 02:36:21,81.35,237.63,2.98,19.11,Cloudy,2.61,0
51,2023-12-30 04:36:10,50.0,223.79,0.72,27.16,Cloudy,2.07,0
51,2023-05-18 10:31:46,84.8,225.36,1.83,19.2,Rainy,3.63,0
51,2023-05-02 01:34:07,126.38,237.45,1.28,16.52,Cloudy,3.89,0
51,2023-08-15 15:08:43,167.51,239.3,3.14,21.48,Cloudy,2.94,0
51,2023-05-06 12:59:07,104.2,221.55,1.4,21.94,Rainy,4.2,0
51,2023-10-08 18:02:27,145.02,224.18,0.32,14.95,Clear,4.23,0
51,2023-08-06 18:26:37,109.43,236.57,1.21,21.51,Cloudy,4.82,0
51,2023-11-19 23:28:55,133.53,216.27,1.15,13.15,Clear,0.11,0
51,2023-08-21 15:47:54,153.86,233.49,4.1,11.47,Rainy,4.71,0
51,2023-06-10 14:38:29,142.77,212.65,0.42,20.2,Cloudy,1.22,0
51,2023-01-26 20:56:52,85.86,210.35,2.41,11.73,Clear,0.38,0
51,2023-09-07 00:04:04,73.8,210.32,0.52,21.89,Clear,1.28,0
51,2023-02-23 08:10:48,60.32,214.06,0.22,25.54,Cloudy,2.81,0
51,2023-06-27 05:39:29,121.12,236.2,0.4,10.74,Clear,2.12,0
51,2023-03-06 08:21:28,89.6,224.27,4.52,18.93,Clear,5.253497931166264,4
51,2023-07-13 23:51:22,108.32,232.65,0.71,16.74,Rainy,0.11,0
51,2023-11-26 08:39:31,85.31,229.41,1.47,12.78,Rainy,0.28,0
51,2023-11-01 22:11:59,140.41,212.31,3.99,17.14,Cloudy,1.52,0
51,2023-06-08 03:40:39,143.72,226.7,4.94,11.02,Clear,4.26,0
51,2023-09-01 22:03:00,139.92,236.48,3.47,25.25,Clear,5.975464442373771,4
51,2023-11-15 00:44:14,175.74,230.38,4.74,12.66,Clear,4.61,0
51,2023-01-13 07:07:02,178.17,216.79,0.62,22.57,Rainy,7.512753927450041,4
51,2023-10-24 07:54:48,176.83,226.7,1.42,27.14,Cloudy,2.17,0
51,2023-11-30 13:45:07,115.19,224.77,4.18,29.42,Rainy,0.86,0
51,2023-01-11 17:16:36,68.32,218.63,4.52,20.56,Rainy,0.03,0
51,2023-03-12 02:31:25,116.86689982180788,226.47,0.4,12.98,Clear,0.47,3
51,2023-10-29 03:21:12,129.65,223.8,2.25,21.61,Clear,3.31,0
51,2023-03-09 19:00:01,194.57,226.35,1.33,29.49,Rainy,0.53,0
51,2023-10-08 03:47:48,96.9,237.07,4.72,22.9,Clear,3.39771393242007,4
51,2023-12-08 07:27:59,189.91,236.69,4.47,15.88,Clear,4.12,0
51,2023-05-27 19:31:28,150.85,236.81,3.19,17.5,Clear,3.17,0
51,2023-10-07 05:00:09,103.68,210.07,4.08,26.99,Clear,3.74,0
51,2023-04-25 00:57:49,84.12,214.08,0.85,20.02,Rainy,1.32,0
51,2023-08-18 04:14:13,181.75,226.33,2.25,27.43,Cloudy,0.41,0
51,2023-05-03 09:04:55,180.65,245.72110836748283,3.44,12.22,Cloudy,0.26,2
51,2023-05-08 16:41:43,90.54,228.49,0.4,13.66,Cloudy,1.0,0
51,2023-11-09 19:33:15,150.61,220.39,1.38,10.58,Rainy,0.47,0
51,2023-10-11 13:16:40,132.46,229.0,3.71,19.95,Rainy,1.35,0
51,2023-12-15 13:55:22,93.87,229.52,2.13,13.17,Rainy,0.02,0
51,2023-03-30 04:15:57,89.0,232.67,3.32,11.95,Cloudy,2.22,0
51,2023-09-14 14:42:16,71.69,224.19,0.55,23.59,Cloudy,2.92,0
51,2023-09-01 15:00:07,88.85,239.77,2.94,15.37,Rainy,1.79,0
51,2023-11-24 12:25:55,187.42,216.1,1.02,21.41,Clear,1.66,0
51,2023-05-15 22:27:02,95.63,222.31,4.16,26.82,Clear,3.33,0
51,2023-12-25 03:58:38,136.59,210.47,2.83,29.08,Rainy,4.19,0
51,2023-10-04 15:11:05,58.83712642668166,239.22,1.08,12.48,Clear,1.44,3
51,2023-07-03 21:09:47,83.7,219.26,2.95,22.28,Rainy,2.67,0
51,2023-01-31 17:53:49,94.73,238.6,1.48,18.02,Clear,2.11,0
51,2023-08-10 21:17:35,53.37,222.86,5.825152690122934,11.41,Rainy,4.06,1
51,2023-07-12 20:05:03,92.52,217.82,4.52,13.78,Rainy,4.37,0
51,2023-08-12 08:55:56,61.67,235.19,2.71,25.52,Rainy,3.720104467564914,4
51,2023-01-31 21:33:13,117.55,225.46,3.14,17.79,Cloudy,2.24,0
51,2023-06-14 09:11:01,105.54,230.96,4.54,12.29,Clear,4.099244983025624,4
51,2023-08-08 05:48:39,190.9,227.83,0.71,17.96,Rainy,2.37,0
51,2023-02-07 09:34:11,143.45,216.46,2.51,26.03,Clear,3.3,0
51,2023-01-02 03:14:49,65.63,237.37,1.69,18.49,Cloudy,3.46,0
51,2023-10-19 19:06:44,119.19,227.64,2.39,16.16,Cloudy,2.2,0
51,2023-06-01 06:28:55,96.74,223.46,1.01,11.21,Rainy,3.49,0
51,2023-08-29 04:23:06,68.89,234.67,1.82,14.98,Rainy,2.05,0
51,2023-09-09 23:37:16,72.44,245.9270235870692,0.83,19.88,Clear,0.81,2
51,2023-05-21 15:27:55,169.66,226.72,0.39,27.86,Rainy,1.96,0
51,2023-10-29 13:53:57,113.91,224.85,1.12,21.02,Clear,5.7580516538879,4
51,2023-04-23 22:58:56,173.92,224.31,2.66,29.86,Cloudy,3.98,0
51,2023-04-16 20:22:05,59.43,231.5905448929979,2.98,17.43,Clear,4.02,2
51,2023-03-05 06:25:39,198.6,210.39,2.19,18.15,Clear,2.17,0
51,2023-12-18 09:44:10,182.78,222.18,3.98,22.65,Cloudy,2.44,0
51,2023-12-07 08:46:56,137.85592192566702,216.87,0.71,29.34,Clear,1.96,3
51,2023-06-08 02:07:44,89.8,228.67,4.98,27.9,Rainy,6.685892655560069,4
51,2023-06-30 16:06:33,118.56,213.28,0.94,14.86,Rainy,4.59,0
51,2023-05-06 23:55:16,196.85,216.81,5.348511868088914,29.63,Rainy,4.24,1
51,2023-02-16 09:10:30,117.89,236.36,0.15,28.61,Cloudy,0.45,0
51,2023-02-16 21:54:42,185.21,211.92,7.036379153185016,10.17,Rainy,4.82,1
51,2023-05-24 13:34:31,68.77,238.89,3.96,26.8,Cloudy,2.16,0
51,2023-01-01 20:45:34,62.03,214.47,4.62,17.69,Cloudy,3.78,0
51,2023-08-13 23:06:10,153.52,224.21,4.3,23.09,Cloudy,3.7,0
51,2023-01-12 12:10:22,175.53,216.68,1.47,25.11,Rainy,4.15,0
51,2023-12-19 16:55:37,139.64,239.8,4.39,26.01,Rainy,1.23,0
51,2023-04-18 00:43:43,99.95,220.82,0.46,24.63,Rainy,5.923008466999864,4
51,2023-02-09 01:26:09,156.42,210.25,0.24,16.7,Clear,3.28,0
51,2023-04-12 23:10:59,121.74,238.17,1.28,12.08,Clear,3.2451179400262724,4
51,2023-05-02 14:56:06,85.43,221.37,2.82,14.98,Cloudy,2.58,0
51,2023-05-22 13:17:56,121.67,219.27,2.17,17.67,Rainy,4.75,0
51,2023-07-08 02:43:50,60.33,233.01,1.55,13.71,Cloudy,4.35,0
51,2023-09-27 04:51:18,120.43,225.3,2.08,18.09,Cloudy,3.46,0
51,2023-11-25 18:19:08,163.91,233.67,2.63,24.04,Clear,3.89,0
51,2023-06-11 12:04:32,152.5,215.81,3.56,22.96,Rainy,0.48,0
51,2023-02-12 21:10:54,146.93,236.25,2.07,12.67,Cloudy,3.05,0
51,2023-09-19 07:08:19,85.85,226.35,3.35,20.21,Rainy,1.54,0
51,2023-08-21 06:03:13,178.56,214.08,0.21,26.57,Clear,0.17,0
51,2023-01-09 02:16:53,123.08,226.13,1.69,15.52,Rainy,3.7,0
51,2023-07-13 03:27:39,92.3079611225398,213.71,2.32,24.53,Clear,1.54,3
51,2023-10-04 08:58:27,101.17,226.36,0.51,14.69,Clear,4.85,0
51,2023-01-30 21:17:46,70.31018098425223,211.91,2.16,11.48,Cloudy,0.07,3
51,2023-10-24 05:50:05,94.47,212.21,0.96,22.97,Cloudy,1.44,0
51,2023-08-16 17:14:32,136.32,222.34,4.42,23.93,Rainy,4.26,0
51,2023-08-15 14:57:49,127.83,233.44,3.08,24.88,Clear,3.42,0
51,2023-10-31 08:31:56,95.08,213.76,4.03,11.55,Rainy,7.996340145067235,4
51,2023-04-12 11:59:43,77.4,232.3,4.77,19.91,Clear,2.87,0
51,2023-12-27 02:59:04,105.15,223.25,3.15,27.43,Rainy,4.76,0
51,2023-03-19 20:13:07,131.48,233.47,3.68,14.94,Clear,2.31,0
51,2023-08-09 05:38:57,152.53,213.87,4.42,18.05,Rainy,2.27,0
51,2023-04-15 07:16:05,180.46,215.17,0.18,15.72,Rainy,0.75,0
51,2023-04-05 06:31:20,197.84,226.99,2.82,25.88,Rainy,1.29,0
51,2023-07-03 21:49:43,128.4,214.26,0.47,18.79,Rainy,4.56,0
51,2023-12-05 03:34:48,102.87183946325622,223.55,4.33,15.72,Clear,2.45,3
51,2023-09-02 14:54:59,176.93,211.12,2.07,15.53,Rainy,1.29,0
51,2023-10-01 19:05:54,86.63,233.054446453928,4.51,24.18,Clear,4.45,2
51,2023-04-01 17:46:08,177.37,222.9,4.91,21.87,Cloudy,2.44,0
51,2023-12-07 18:04:41,188.78,221.44,3.74,19.47,Rainy,3.67,0
51,2023-03-22 23:00:58,91.35,239.55521259949617,1.73,27.38,Cloudy,4.64,2
51,2023-04-17 23:42:31,173.24,220.62,0.75,23.73,Clear,3.19,0
51,2023-06-21 17:20:34,89.56,237.37,1.79,26.3,Clear,0.65,0
51,2023-12-08 02:17:19,68.38091672308217,228.43,1.21,29.13,Clear,2.76,3
51,2023-10-27 18:26:36,134.22,222.2,4.11,10.45,Rainy,2.13,0
51,2023-04-06 09:57:11,182.17,212.55,1.04,29.21,Rainy,4.79,0
51,2023-10-22 22:42:16,107.68,232.57,3.13,19.86,Rainy,4.07,0
51,2023-11-23 21:01:18,147.63,212.73,4.2,15.49,Rainy,3.16,0
51,2023-03-16 13:24:04,166.32,236.93,4.63,28.52,Rainy,3.29,0
51,2023-03-09 01:27:59,143.63,226.36064128130272,0.42,17.85,Cloudy,3.96,2
51,2023-02-25 00:52:41,85.29,213.69,2.34,28.26,Clear,0.27,0
51,2023-04-29 13:00:53,119.4,211.77,1.25,29.08,Cloudy,0.52,0
51,2023-09-13 20:32:40,57.63,212.62,3.46,10.24,Rainy,6.830028959915146,4
51,2023-08-23 11:07:06,60.33,237.96,0.59,12.56,Cloudy,3.02,0
51,2023-12-07 11:58:29,86.59,222.87088141595115,3.75,17.42,Clear,4.54,2
51,2023-08-16 15:07:05,150.4,219.79,0.74,29.5,Cloudy,2.94,0
51,2023-11-08 21:39:24,175.96,217.51,1.97,19.54,Clear,3.15,0
51,2023-02-24 20:22:10,109.23,217.42,0.95,21.99,Rainy,1.24,0
51,2023-08-30 14:55:33,109.49,211.04,4.399149131603012,19.66,Clear,3.98,1
51,2023-12-03 03:51:22,79.19950571502932,225.48,0.25,17.08,Clear,0.68,3
51,2023-02-21 16:41:09,108.6,211.74,3.99,15.49,Cloudy,1.16,0
51,2023-07-13 14:56:44,101.53,221.04,4.06,15.7,Clear,2.3,0
51,2023-07-29 09:28:35,124.72,219.17,3.92,22.48,Rainy,3.6,0
51,2023-03-28 15:54:09,58.19,234.59,1.2,11.84,Rainy,3.31,0
51,2023-04-03 15:31:31,82.7,222.2,3.54,12.05,Cloudy,0.64,0
51,2023-04-18 02:21:58,149.73,223.49,1.11,20.32,Rainy,6.305207001881916,4
51,2023-12-12 12:43:37,75.94,229.43,0.61,23.07,Clear,1.35,0
51,2023-10-14 22:40:08,50.21,223.97,1.55,14.59,Rainy,2.49,0
51,2023-03-08 05:47:46,100.49,218.85,3.81,11.66,Cloudy,1.99,0
51,2023-09-06 05:00:51,87.03,218.56,2.21,28.45,Clear,3.3,0
51,2023-03-28 14:10:48,78.97,227.17,0.77,27.71,Clear,2.12,0
51,2023-07-22 03:55:54,192.45,229.87,4.17,13.59,Rainy,6.838640266829514,4
51,2023-10-23 04:15:34,196.42,218.4,6.70589504644648,20.93,Rainy,2.39,1
51,2023-05-10 23:22:27,107.54,219.1,2.99,29.68,Clear,3.36,0
51,2023-12-27 04:19:13,163.54,229.63,2.58,26.34,Rainy,1.62,0
51,2023-06-12 12:17:35,90.98,221.52,2.89,10.0,Rainy,4.18,0
51,2023-04-22 18:02:56,85.25452223307956,228.02,0.26,18.63,Clear,0.34,3
51,2023-06-25 09:59:42,168.24,222.14,4.07,16.75,Clear,3.24,0
51,2023-06-11 23:18:01,64.14,215.71,6.972337043219088,18.81,Rainy,0.97,1
51,2023-02-11 01:50:35,92.64,222.82,1.69,29.91,Rainy,4.523680535187101,4
51,2023-10-28 23:54:18,186.02,214.72,4.59,21.37,Rainy,1.12,0
51,2023-04-21 11:31:46,87.8,231.33,0.2,24.31,Rainy,1.55,0
51,2023-05-12 04:59:29,171.24,213.75,1.25,18.78,Rainy,4.4,0
51,2023-06-01 00:33:52,92.61,235.31,0.51,13.47,Clear,0.79,0
51,2023-02-19 15:49:39,141.95,221.66,4.32,19.72,Clear,4.19,0
51,2023-04-06 05:47:32,86.05,237.94,3.17,20.11,Rainy,3.04,0
51,2023-09-03 19:51:30,170.81008237870665,220.28,1.23,14.91,Clear,4.86,3
51,2023-12-25 20:27:03,182.58,214.12,2.15,22.38,Rainy,4.82,0
51,2023-12-23 22:20:35,151.59,210.06,3.8,23.0,Rainy,0.93,0
51,2023-12-09 11:59:10,143.07,237.77,0.02,29.49,Rainy,1.48,0
51,2023-08-18 02:16:20,141.13,218.33,3.65,20.32,Clear,1.31,0
51,2023-02-02 02:04:15,125.51,220.55,1.25,21.86,Clear,5.6114624448168975,4
51,2023-12-28 07:56:07,189.37,210.2,1.38,16.87,Rainy,2.600008840417882,4
51,2023-12-20 23:18:19,177.12,220.86,1.83,23.77,Rainy,3.62,0
51,2023-10-13 13:21:58,156.13,224.07,3.53,28.48,Rainy,0.67,0
51,2023-05-17 15:01:15,136.23,236.36,4.83,11.76,Cloudy,4.75,0
51,2023-02-26 23:35:51,158.97,231.74,0.74,21.52,Rainy,1.79,0
51,2023-01-22 09:14:02,137.83,232.12,0.92,13.06,Cloudy,1.78,0
51,2023-11-02 14:17:18,146.35,230.21,3.04,26.99,Cloudy,3.67,0
51,2023-09-21 15:41:35,125.71,224.48,3.99,27.68,Clear,4.25,0
51,2023-05-21 02:09:18,124.45,227.38,3.93,21.59,Rainy,5.780404220075203,4
51,2023-01-01 17:40:00,124.0,239.46,2.77,17.74,Cloudy,1.07,0
51,2023-05-07 10:27:43,101.74,216.62,4.61,22.01,Clear,4.1,0
51,2023-04-27 22:03:06,81.24,211.86,2.09,28.72,Cloudy,0.57,0
51,2023-09-27 10:21:45,168.29,211.78,0.83,24.6,Cloudy,1.05,0
51,2023-07-20 17:01:55,53.3,216.58,3.66,20.64,Clear,2.74,0
51,2023-10-15 02:14:29,84.61816680849957,214.37,1.08,13.7,Clear,3.54,3
51,2023-12-11 14:59:17,85.63,215.18,1.26,28.78,Rainy,1.07,0
51,2023-07-27 10:33:35,153.5,213.5,3.3,14.89,Rainy,4.19,0
51,2023-04-26 17:28:38,53.48,225.01,3.32,24.87,Cloudy,4.5,0
51,2023-01-07 16:04:39,143.88,213.86,3.62,20.56,Rainy,0.5,0
51,2023-12-14 14:38:13,71.05,234.85,2.83,13.16,Clear,7.69943820067782,4
51,2023-07-04 17:27:57,75.11,223.49,4.64,25.03,Rainy,3.945836976160495,4
51,2023-12-31 17:21:15,83.89,225.9274371883349,1.89,27.65,Clear,0.9,2
51,2023-09-30 23:32:57,69.7,223.39,0.34,21.13,Rainy,1.37,0
51,2023-07-13 21:20:46,106.23,214.68,3.73,17.63,Rainy,3.664639512880813,4
51,2023-03-25 08:44:03,197.53,231.42,4.35,27.84,Cloudy,2.74,0
51,2023-12-14 18:16:34,133.53,237.2,4.37,24.33,Clear,4.11,0
51,2023-06-21 09:12:01,131.63937154776744,219.24,0.6,24.34,Clear,4.53,3
51,2023-11-21 14:41:33,38.21406381265015,229.11,3.09,17.38,Clear,2.76,3
51,2023-05-04 05:47:44,188.69,218.97,0.9,23.46,Clear,1.43,0
51,2023-11-27 19:26:38,58.35,234.04,1.62,29.85,Rainy,1.56,0
51,2023-04-17 19:41:34,122.7814770944861,214.83,2.66,15.3,Clear,3.41,3
51,2023-03-12 01:42:27,154.86,225.53,1.9,11.29,Clear,0.31,0
51,2023-11-29 05:37:18,168.83,232.22,2.33,10.14,Cloudy,4.07,0
51,2023-01-17 22:04:24,149.83,212.3,1.38,11.36,Rainy,7.861307531690872,4
51,2023-07-07 14:02:27,106.14,228.95,3.73,23.06,Rainy,7.9232479547475485,4
51,2023-09-20 01:29:57,50.46,214.08,4.34,12.56,Clear,3.1,0
51,2023-04-02 17:37:06,80.9,238.81,1.13,17.24,Clear,7.844372746963723,4
51,2023-08-23 14:54:36,98.24,230.94,4.9,12.9,Rainy,1.2,0
51,2023-08-04 17:56:27,117.36,219.4,1.58,18.58,Cloudy,3.95,0
51,2023-03-23 10:53:32,103.55,217.7,2.75,27.43,Clear,3.5,0
51,2023-03-03 20:46:47,101.02,239.16,3.45,12.77,Clear,3.47,0
51,2023-07-26 05:04:23,185.87,224.19,3.65,13.02,Cloudy,0.55,0
51,2023-03-15 11:22:32,144.2,222.01,2.3,16.15,Rainy,2.28,0
51,2023-05-19 09:40:57,64.86,213.24,2.22,19.06,Rainy,4.36,0
51,2023-12-13 15:07:12,99.56,230.31,1.52,16.16,Clear,3.54,0
51,2023-03-29 21:53:02,134.3,221.19,2.42,26.89,Clear,3.73,0
51,2023-07-24 20:10:13,190.2,236.31,3.35,13.8,Clear,5.473870774340043,4
51,2023-10-25 10:27:24,55.08,230.44,4.9,26.55,Cloudy,3.44,0
51,2023-10-10 10:33:38,151.68,236.91,1.55,18.93,Clear,3.3,0
51,2023-05-15 15:09:20,135.9,235.32,1.83,18.33,Rainy,1.25,0
52,2023-09-25 14:37:01,145.79,221.71,2.74,11.21,Rainy,3.52,0
52,2023-10-03 17:40:27,129.89,246.64072878241373,1.25,27.11,Cloudy,4.35,2
52,2023-02-08 17:22:20,64.29,225.22,3.24,21.99,Rainy,4.49,0
52,2023-03-12 10:14:55,171.13746128290703,228.66,3.21,12.6,Cloudy,1.97,3
52,2023-10-04 00:57:01,101.87,231.82,2.44,20.05,Rainy,3.7414546658703385,4
52,2023-09-07 12:46:33,111.4,211.73,0.8,26.37,Clear,2.19,0
52,2023-03-15 16:07:48,196.46,210.13,4.6,23.05,Clear,3.12,0
52,2023-08-17 10:42:53,176.06,228.8,0.17,28.11,Rainy,4.37,0
52,2023-05-04 22:46:53,98.12380503017653,213.78,4.11,20.6,Clear,1.63,3
52,2023-03-14 20:26:12,74.68,214.94,3.0,15.34,Cloudy,2.06,0
52,2023-06-26 05:11:40,86.08,246.4577904509606,1.37,26.84,Cloudy,3.68,2
52,2023-02-19 13:29:17,169.85,219.56,6.478888386306791,11.57,Rainy,2.84,1
52,2023-12-26 11:09:11,143.45,226.55,4.49,18.83,Rainy,4.98,0
52,2023-03-25 18:33:54,119.11,229.3,0.23,23.97,Rainy,3.983218216196924,4
52,2023-03-18 02:36:59,72.22,225.25,2.95,24.07,Rainy,2.23,0
52,2023-11-21 19:27:18,179.71,212.06,0.61,14.56,Clear,0.51,0
52,2023-08-27 00:43:24,163.39,236.2245348225463,3.02,25.3,Clear,2.74,2
52,2023-10-24 06:40:01,117.55,230.87,2.65,18.07,Rainy,7.974579970318614,4
52,2023-03-28 00:59:48,171.22,223.41,3.04,17.83,Rainy,6.800922305969513,4
52,2023-09-13 09:49:49,175.69,211.84,0.82,21.61,Rainy,3.52,0
52,2023-09-16 05:42:47,149.12,217.49,3.27,19.24,Cloudy,1.22,0
52,2023-03-08 07:06:17,182.7,225.9,4.31,18.36,Rainy,7.610874171810111,4
52,2023-11-22 20:08:02,99.32,235.73,1.76,14.04,Rainy,3.7,0
52,2023-12-25 09:02:25,82.95623359510107,238.6,4.02,14.61,Clear,4.93,3
52,2023-12-20 16:28:10,133.69,212.21,0.21,15.91,Clear,0.06,0
52,2023-08-29 13:26:34,91.64,225.67,3.45,15.03,Rainy,2.04,0
52,2023-06-17 15:29:44,107.44,219.83,1.94,19.76,Rainy,0.99,0
52,2023-01-20 08:38:12,119.69,217.81,0.32,14.27,Clear,4.67,0
52,2023-02-13 07:07:50,125.79,239.48,1.13,15.84,Rainy,3.2,0
52,2023-11-21 16:36:06,75.69359771191058,220.84,4.22,10.58,Cloudy,3.33,3
52,2023-04-20 02:57:03,76.14,222.1,4.05,20.7,Cloudy,1.79,0
52,2023-05-20 19:00:04,143.89,219.74,3.13,12.9,Clear,1.13,0
52,2023-06-21 03:11:08,52.2,215.53,0.65,21.96,Cloudy,4.72,0
52,2023-09-02 02:07:48,82.3,213.88,2.68,13.62,Clear,2.71,0
52,2023-11-13 22:45:58,125.67,210.58,4.82,14.03,Rainy,7.619238193806439,4
52,2023-10-28 16:17:04,73.76,213.2,2.55,17.24,Rainy,4.59,0
52,2023-07-16 19:05:04,80.22,231.71,0.93,27.43,Rainy,2.55,0
52,2023-06-15 12:44:10,174.68,223.13,0.88,20.79,Cloudy,1.36,0
52,2023-12-22 00:21:20,77.69,237.11,2.76,26.01,Clear,3.88,0
52,2023-12-08 10:59:46,50.16,236.58,6.040481571393714,15.37,Rainy,1.15,1
52,2023-04-26 05:59:18,63.87,215.84,0.02,16.32,Clear,4.61,0
52,2023-07-01 06:36:59,133.29,227.42,1.18,14.5,Cloudy,1.84,0
52,2023-02-15 11:46:15,89.33,235.75,0.89,23.5,Rainy,2.45,0
52,2023-03-28 07:43:30,151.59,235.04,1.71,20.81,Clear,2.49,0
52,2023-05-12 20:24:55,105.99,234.36,0.05,16.2,Cloudy,4.16,0
52,2023-01-10 12:23:23,180.82,230.81,4.49618397877815,26.45,Rainy,0.42,1
52,2023-06-09 14:48:56,63.87,213.31,2.97,11.44,Rainy,3.4,0
52,2023-12-01 08:33:13,102.33,211.67,1.43,17.99,Clear,5.360389487414556,4
52,2023-07-04 09:19:55,125.42,220.79,4.5,14.4,Rainy,5.3609934364974094,4
52,2023-11-06 21:33:01,86.79,214.51,0.03,28.91,Cloudy,3.92,0
52,2023-11-14 07:23:18,183.33,211.21,0.37,21.04,Clear,0.12,0
52,2023-08-01 08:24:08,90.71,239.18,1.79,29.59,Cloudy,0.59,0
52,2023-05-23 04:19:12,107.77,228.1171880136644,2.96,16.84,Cloudy,2.52,2
52,2023-12-01 08:59:36,132.68,229.96,2.36,24.96,Clear,3.01,0
52,2023-02-11 14:45:25,179.88,232.68,1.16,20.49,Clear,4.37,0
52,2023-01-31 05:02:08,165.95321033169407,224.31,1.57,14.21,Clear,0.97,3
52,2023-11-28 09:05:08,199.94,229.88,1.57,15.87,Cloudy,1.53,0
52,2023-05-09 05:43:02,180.87,240.0760165784231,1.36,25.97,Cloudy,3.75,2
52,2023-07-22 10:49:09,153.31,232.14,0.25,27.51,Clear,1.43,0
52,2023-03-21 20:08:16,197.17,252.89970961668752,0.1,22.42,Cloudy,4.83,2
52,2023-03-01 08:59:36,142.34,237.93,2.86,14.89,Clear,2.3,0
52,2023-05-21 22:44:29,102.5,215.01,1.07,11.22,Clear,0.84,0
52,2023-06-26 10:56:32,88.89,232.75,1.83,23.82,Clear,8.72520155933383,4
52,2023-03-09 17:38:41,142.12,226.57,1.98,13.71,Rainy,4.89,0
52,2023-12-02 10:55:22,121.7,238.08,1.3,12.17,Clear,3.18,0
52,2023-05-07 14:37:05,177.7,229.87,3.71,22.17,Cloudy,3.73,0
52,2023-11-08 06:41:36,101.67,221.68,3.9,26.03,Cloudy,0.41,0
52,2023-11-14 05:35:29,52.54,230.0,0.42,13.43,Rainy,0.99,0
52,2023-07-11 23:19:21,126.4,216.03,0.9,10.21,Rainy,6.2376432812419385,4
