bulb_number,timestamp,power_consumption (Watts),voltage_levels (Volts),current_fluctuations (Amperes),temperature (Celsius),environmental_conditions,current_fluctuations_env (Amperes),fault_type
89,2023-10-30 08:06:05,133.86,229.68,0.31,19.09,Clear,5.890853941035349,4
89,2023-04-13 11:37:33,162.7096470318927,232.92,0.63,29.95,Clear,0.25,3
89,2023-11-25 00:54:34,84.67,216.57,2.78,21.71,Rainy,2.51,0
89,2023-03-20 04:07:24,178.33,210.22,3.909983746993925,25.54,Rainy,2.69,1
89,2023-02-10 08:16:24,116.62,211.43,0.96,23.23,Clear,0.81,0
89,2023-10-22 09:14:56,131.67,226.18,0.55,28.68,Cloudy,3.11,0
89,2023-09-25 10:26:46,173.11,226.06,3.77,20.69,Cloudy,2.55,0
89,2023-06-29 01:56:45,76.17,210.95,1.21,13.68,Cloudy,3.32,0
89,2023-06-21 01:05:05,78.47,213.85,4.28,16.09,Rainy,4.27,0
89,2023-04-04 12:45:20,170.28,234.62,0.9,10.5,Rainy,6.048274869376997,4
89,2023-02-05 21:29:42,197.61,224.29,0.86,14.98,Clear,4.29,0
89,2023-07-18 05:11:36,67.19,219.94,4.18,15.48,Cloudy,2.79,0
89,2023-03-01 03:59:48,88.8,211.78,1.7,10.32,Rainy,4.59,0
89,2023-04-13 18:31:48,73.02,228.4,4.78,28.42,Rainy,0.53,0
89,2023-09-10 02:31:57,162.25,222.15,0.41,23.83,Clear,4.61,0
89,2023-07-16 03:24:22,79.7,213.95,1.48,13.11,Rainy,0.97,0
89,2023-12-05 20:43:23,111.55,213.37,0.44,19.07,Cloudy,1.99,0
89,2023-12-06 18:12:54,149.91315459641194,232.91,2.59,27.08,Clear,0.47,3
89,2023-05-19 19:32:19,117.61,238.3,2.65,17.73,Rainy,5.910158000785835,4
89,2023-05-07 03:14:14,101.96,218.17,1.9,22.52,Cloudy,0.31,0
89,2023-09-19 09:52:32,67.32,239.65,1.85,21.34,Clear,1.85,0
89,2023-09-14 06:28:50,50.69,232.55,2.4,19.72,Clear,2.59,0
89,2023-05-20 15:09:17,79.98,234.76,4.02,15.12,Rainy,4.18,0
89,2023-11-03 00:13:07,192.23,210.43,3.35,24.52,Rainy,2.24,0
89,2023-01-28 19:58:33,59.95,214.18,4.82,20.58,Cloudy,3.4,0
89,2023-07-16 03:07:30,122.2,225.58,0.97,15.24,Cloudy,1.71,0
89,2023-07-05 06:42:44,79.87617290471547,212.81,3.5,11.48,Clear,2.74,3
89,2023-06-27 04:10:41,122.2,230.57,2.99,28.36,Clear,4.83,0
89,2023-05-22 08:20:00,198.0,223.23,1.84,18.53,Clear,1.04,0
89,2023-01-01 17:04:49,116.6,228.92,3.48,11.71,Clear,7.132040075759655,4
89,2023-05-19 12:15:22,154.53,233.99,2.11,15.11,Rainy,0.84,0
89,2023-08-27 07:47:27,187.35,214.01,1.88,27.34,Rainy,3.09,0
89,2023-05-06 13:00:28,70.11,245.47007444930452,4.07,25.01,Cloudy,4.26,2
89,2023-11-16 14:57:18,156.58,225.48,1.1,18.74,Rainy,0.19,0
89,2023-02-03 04:12:16,172.85,239.83,5.992622992440885,23.21,Clear,2.0,1
89,2023-08-11 10:38:15,173.56,216.18,4.03,22.5,Rainy,1.21,0
89,2023-06-06 23:15:07,145.4029120906841,235.76,1.33,15.68,Clear,0.19,3
89,2023-06-07 06:14:20,162.24,211.96,0.38,24.25,Cloudy,3.02,0
89,2023-05-15 15:48:53,125.91,227.56,3.59,21.79,Rainy,7.281879727354756,4
89,2023-11-07 09:01:20,143.54,227.708686560573,4.48,26.95,Cloudy,4.74,2
89,2023-03-23 08:47:15,181.22,213.73,6.752845034105977,27.86,Rainy,3.73,1
89,2023-09-26 07:38:25,60.54,234.56,4.79,16.48,Rainy,1.69,0
89,2023-10-23 12:43:48,124.41,210.51,2.78,19.74,Rainy,1.59,0
89,2023-01-03 20:00:38,150.21,210.85,1.71,13.5,Clear,3.34,0
89,2023-11-17 13:42:18,86.35,224.36,0.77,15.66,Cloudy,3.85,0
89,2023-12-05 13:48:30,120.02,239.99,0.84,15.44,Clear,4.17,0
89,2023-08-05 21:20:30,41.41453579184976,221.28,1.16,23.21,Clear,3.55,3
89,2023-03-08 18:44:57,78.1746944525527,213.31,0.97,22.02,Clear,4.04,3
89,2023-02-02 13:28:16,103.48,217.71,0.89,19.95,Cloudy,2.13,0
89,2023-05-07 14:16:56,127.3620960347186,224.98,4.64,27.05,Clear,1.54,3
89,2023-12-11 02:26:45,126.14740017059796,228.09,2.97,11.75,Clear,4.62,3
89,2023-05-20 23:00:24,111.51,234.45,1.26,10.92,Cloudy,1.61,0
89,2023-08-14 04:33:03,138.63,237.64,3.73,17.18,Cloudy,3.97,0
89,2023-06-20 22:22:27,190.94,235.1204470153492,4.96,18.45,Cloudy,4.26,2
89,2023-12-24 00:48:34,102.79,235.92,0.18,15.47,Cloudy,3.66,0
89,2023-08-25 09:10:42,119.98831861389986,227.06,1.66,21.25,Cloudy,1.59,3
89,2023-07-22 20:28:22,51.94,218.46,3.05,14.08,Cloudy,3.4,0
89,2023-11-09 13:04:19,118.07,229.11,2.17,25.95,Clear,0.41,0
89,2023-09-08 17:33:06,60.61,238.7,1.55,15.19,Clear,3.5,0
89,2023-10-09 10:24:24,157.44,215.58,0.65,26.36,Rainy,4.56,0
89,2023-08-08 09:26:18,86.71,214.94,3.49,23.35,Cloudy,3.34,0
89,2023-07-14 01:46:38,139.95965261026504,231.98,3.91,11.3,Clear,4.85,3
89,2023-09-20 14:11:55,90.86666328264538,217.35,1.12,20.22,Clear,2.56,3
89,2023-12-16 08:41:22,121.82,226.31,1.77,25.02,Rainy,6.425571950024894,4
89,2023-07-23 00:07:26,145.18,230.48,4.99,26.62,Clear,4.39,0
89,2023-05-29 10:15:30,164.32,226.22,2.24,18.24,Clear,4.12,0
89,2023-02-17 09:59:45,103.34,230.14,1.97,10.01,Cloudy,1.8,0
89,2023-04-26 12:19:37,69.44,210.87,1.05,29.84,Rainy,4.7340062039637445,4
89,2023-01-10 09:47:07,196.48,242.3236408049085,4.51,20.85,Cloudy,1.98,2
89,2023-06-05 06:02:03,80.14,234.75,0.56,11.33,Clear,4.36,0
89,2023-10-09 15:08:22,169.33,235.44,0.03,15.52,Clear,1.11,0
89,2023-03-29 21:05:42,59.46,231.24,7.076122635920877,28.28,Rainy,3.62,1
89,2023-09-08 13:20:19,155.29,228.2,3.84,29.38,Cloudy,3.76,0
89,2023-12-21 15:19:16,159.51,232.32,0.96,13.5,Clear,4.64,0
89,2023-03-26 05:05:28,64.58,238.19,1.95,10.2,Clear,6.063324573116915,4
89,2023-07-12 23:53:35,141.3,216.36,5.331378460685787,20.83,Clear,1.26,1
89,2023-02-10 06:52:30,143.25,224.73,1.18,26.99,Rainy,7.9111070401045716,4
89,2023-12-01 12:13:25,115.61,226.5,0.52,16.54,Rainy,4.56,0
89,2023-10-24 11:42:34,154.94,211.95,3.57,19.19,Clear,4.14,0
89,2023-09-27 11:07:47,135.91,239.79,1.59,24.53,Rainy,5.127126788441952,4
89,2023-08-30 15:04:24,179.45,225.96,3.14,25.54,Cloudy,3.77,0
89,2023-11-13 10:27:58,173.66,227.43,2.73,27.76,Rainy,7.007911855441962,4
89,2023-11-09 03:46:51,117.47,211.67,0.67,15.55,Rainy,1.57,0
89,2023-05-14 08:33:56,139.65,225.94,0.26,10.14,Clear,4.07,0
89,2023-09-25 13:56:46,65.87,214.93,4.66,26.96,Clear,4.73,0
89,2023-02-19 19:33:20,179.46,236.06,1.17,25.71,Clear,1.96,0
89,2023-03-15 23:17:02,185.43,236.95221805803575,4.0,29.44,Cloudy,4.66,2
89,2023-05-11 01:49:42,133.21,219.85,2.44,11.39,Rainy,5.883914052731361,4
89,2023-02-16 17:13:41,120.10366195524708,226.04,0.06,18.14,Clear,2.82,3
89,2023-09-08 07:39:12,190.22,213.91,2.92,17.88,Rainy,3.94,0
89,2023-03-31 14:17:56,190.88,226.96,3.36,29.56,Cloudy,3.06,0
89,2023-10-26 03:27:31,164.29,223.7,3.2,27.26,Rainy,4.31,0
89,2023-03-21 14:11:38,136.97,239.67,2.19,16.05,Cloudy,2.26,0
89,2023-08-07 19:42:19,125.37,237.52,0.3,20.21,Cloudy,0.75,0
89,2023-11-22 18:23:12,68.64,236.79,2.42,11.25,Rainy,6.303100184904771,4
89,2023-09-01 14:45:52,67.7,221.83,4.96,26.58,Rainy,2.26,0
89,2023-09-22 12:17:20,155.69,220.01,4.34,28.14,Clear,2.83,0
89,2023-02-18 15:22:47,51.19,234.41,2.65,11.95,Rainy,0.3,0
89,2023-11-15 16:25:27,123.73,230.26,2.53,15.55,Clear,3.91,0
89,2023-06-27 21:15:40,61.71,215.67,3.79,25.58,Cloudy,2.52,0
89,2023-11-30 13:02:51,65.41,210.88,2.04,16.8,Clear,3.21,0
89,2023-06-03 16:00:17,136.93,221.47,3.65,17.28,Cloudy,0.8,0
89,2023-10-31 17:33:19,85.1,231.8,3.72,24.08,Clear,0.11,0
89,2023-10-26 18:26:15,177.5,222.2,4.38,17.45,Rainy,4.9,0
89,2023-05-05 00:02:58,133.36,215.85,2.75,12.63,Cloudy,0.26,0
89,2023-10-12 02:45:54,65.65,218.7,1.82,23.41,Rainy,1.33,0
89,2023-08-11 14:35:07,192.05,214.38,3.12,13.79,Clear,0.09,0
89,2023-09-01 02:01:39,147.77,218.55,0.49,25.01,Rainy,5.037264729693149,4
89,2023-10-14 16:03:52,56.33,210.79,0.47,26.18,Clear,1.47,0
89,2023-06-17 09:30:49,126.19126197863956,210.49,0.94,25.87,Clear,3.61,3
89,2023-08-17 13:26:56,145.28821619296372,210.4,1.72,12.29,Clear,4.43,3
89,2023-04-10 18:47:37,54.85,232.69,1.65,16.82,Rainy,3.33,0
89,2023-07-31 15:57:03,109.77,230.77,2.94,26.56,Cloudy,0.55,0
89,2023-01-03 12:01:09,135.06,213.56,0.85,25.91,Clear,3.67,0
89,2023-05-03 17:00:58,73.1,222.91,2.88,16.86,Rainy,4.776534865285375,4
89,2023-02-25 03:09:34,151.55,214.36,2.35,23.89,Cloudy,3.62,0
89,2023-10-24 17:27:39,77.59,213.91,4.38,17.13,Cloudy,1.55,0
89,2023-01-16 00:51:38,163.75,225.59,2.97,20.7,Rainy,3.47,0
89,2023-02-13 09:44:29,64.07,243.42838951862285,1.82,15.01,Cloudy,0.27,2
89,2023-03-02 14:26:09,112.73,238.52,1.79,25.56,Rainy,1.78,0
89,2023-12-26 20:24:07,149.3848370864808,232.34,0.2,20.38,Cloudy,0.77,3
89,2023-07-21 18:52:52,186.8,218.76,5.919729042347299,23.53,Clear,4.35,1
89,2023-09-14 02:14:49,188.19,235.27,3.9,12.89,Rainy,2.74,0
89,2023-05-31 07:33:35,155.96,210.33,3.63,18.82,Clear,4.18,0
89,2023-02-20 08:55:53,145.76,211.33,1.66,10.62,Rainy,0.04,0
89,2023-09-22 05:40:47,181.0969484283959,217.87,0.79,27.45,Clear,1.54,3
89,2023-07-08 04:44:52,182.75,227.3,1.05,15.8,Rainy,0.48,0
89,2023-10-09 11:20:09,148.76,215.24,2.16,23.09,Clear,2.23,0
89,2023-10-21 02:15:59,118.08,237.24,7.3011818923586835,17.45,Rainy,3.0,1
89,2023-03-25 13:42:24,145.71,237.24,2.83,12.82,Rainy,4.2,0
89,2023-07-27 00:52:46,159.78,215.32,3.13,28.23,Rainy,4.5,0
89,2023-02-02 08:57:16,197.74,230.5,4.87,11.88,Rainy,1.07,0
89,2023-06-17 01:26:58,128.74,221.19,0.3,12.52,Rainy,1.61,0
89,2023-05-10 16:30:41,172.86,237.03,4.45,15.57,Rainy,6.69802744897307,4
89,2023-04-15 19:09:55,143.27,235.15,1.16,18.64,Rainy,2.43,0
89,2023-10-03 11:32:27,106.4,235.73,0.41,29.15,Clear,4.58,0
89,2023-03-12 16:40:17,104.91,235.05,0.5,28.21,Clear,3.73,0
89,2023-09-15 05:19:28,147.18,223.25,3.8283246493720218,24.83,Clear,3.8,1
89,2023-07-31 16:45:25,94.9,212.96,0.2,12.58,Clear,0.75,0
89,2023-10-14 13:15:38,91.2,232.87,1.56,29.98,Clear,0.92,0
89,2023-01-18 19:32:46,177.97,216.83,1.61,14.91,Rainy,3.07,0
89,2023-12-17 21:56:53,162.65,211.11,2.22,23.32,Rainy,0.72,0
89,2023-10-16 11:21:19,142.09,220.56,0.16,29.38,Rainy,4.06,0
89,2023-08-13 10:54:07,59.2,223.99,4.0,29.29,Rainy,6.984722100078702,4
89,2023-06-23 10:50:01,149.27,213.53,4.14,25.32,Rainy,1.65,0
89,2023-08-31 08:43:12,187.42,216.57,6.523152127012428,24.88,Clear,1.48,1
89,2023-10-31 09:21:01,188.56,227.34,0.79,14.06,Rainy,0.55,0
89,2023-01-28 21:58:27,64.6,224.77,3.41,28.69,Clear,0.43,0
89,2023-07-28 03:40:50,103.78,223.86,3.29,22.37,Rainy,4.893592927652168,4
89,2023-05-01 13:24:47,157.73,210.0,2.77,22.01,Rainy,2.92,0
89,2023-07-19 03:41:01,77.6,214.48,6.860070037125578,23.43,Clear,3.36,1
89,2023-12-06 16:14:13,69.51823759247802,219.83,0.48,27.63,Clear,4.78,3
89,2023-07-19 04:57:16,73.43,230.03,3.62,22.67,Cloudy,4.17,0
89,2023-08-26 12:50:23,69.33,236.45,4.11,18.54,Clear,1.74,0
89,2023-05-16 23:01:23,139.09,224.88,8.639070919185027,11.51,Rainy,2.73,1
89,2023-07-29 14:24:10,102.63,227.98,1.02,25.55,Rainy,6.289210969995111,4
89,2023-11-16 21:58:23,62.48,217.01,0.32,29.67,Cloudy,0.41,0
89,2023-09-14 10:06:05,105.27,219.18,1.44,29.33,Clear,4.38,0
89,2023-10-20 16:45:50,98.85,230.25,0.72,21.02,Rainy,4.32,0
89,2023-12-29 06:35:00,189.82,221.9,1.24,14.54,Clear,3.19,0
89,2023-04-23 09:10:08,108.39,216.97,3.08,22.61,Rainy,0.36,0
89,2023-10-27 15:15:20,196.51,223.58,4.02,16.73,Rainy,3.48,0
89,2023-03-25 03:14:41,101.5,215.92,2.54,11.68,Cloudy,2.68,0
89,2023-11-22 18:30:03,75.36,211.11,3.82,22.11,Clear,3.42,0
89,2023-05-18 06:20:44,197.72,227.13,1.49,11.63,Clear,2.36,0
90,2023-12-05 07:38:30,52.21,215.66,2.88,27.45,Cloudy,4.48,0
90,2023-01-14 16:46:43,149.65,228.16,2.59,17.83,Cloudy,2.93,0
90,2023-06-24 03:37:38,115.78,234.85,5.029814046209985,17.07,Rainy,1.86,1
90,2023-09-28 16:55:55,179.81,225.47,4.59,10.04,Cloudy,4.82,0
90,2023-07-09 09:36:03,187.62647355252864,213.19,3.11,11.87,Clear,1.31,3
90,2023-08-02 18:05:29,176.48,233.83,1.58,21.67,Rainy,3.4619274771733632,4
90,2023-05-13 05:48:33,131.87774964267476,211.38,1.62,15.12,Clear,3.11,3
90,2023-02-08 00:37:48,157.5,239.81,4.63,17.81,Cloudy,1.26,0
90,2023-08-24 04:36:24,168.98,229.98,1.25,13.96,Cloudy,1.08,0
90,2023-01-30 21:08:06,174.1,232.93,1.12,21.84,Rainy,2.54,0
90,2023-03-21 10:17:31,76.33617189146507,221.72,3.57,17.96,Clear,4.21,3
90,2023-02-16 13:40:21,76.93,231.7,4.26,26.05,Cloudy,0.26,0
90,2023-04-11 15:26:20,56.61,225.11,4.39,15.53,Clear,0.71,0
90,2023-03-24 09:39:22,51.35,238.44,1.47,21.83,Clear,3.88,0
90,2023-12-24 16:35:15,117.25,231.97,2.4,22.56,Clear,3.95,0
90,2023-03-01 07:40:37,174.67,225.75,0.84,19.64,Rainy,3.27,0
90,2023-04-30 02:57:39,190.46,234.32,3.61,16.19,Clear,4.51,0
90,2023-05-09 10:43:13,123.65,213.07,0.67,10.92,Rainy,5.055616822680655,4
90,2023-05-20 20:33:58,107.36,214.3,3.01,22.96,Clear,0.92,0
90,2023-06-24 11:20:39,190.38,237.16,1.35,22.67,Rainy,0.74,0
90,2023-10-23 16:31:11,92.38,227.33,3.82,27.38,Rainy,4.26,0
90,2023-10-23 06:07:48,168.36566721660344,229.66,2.0,14.36,Clear,4.16,3
90,2023-05-10 11:51:56,113.7496876992678,219.32,0.82,18.48,Clear,3.04,3
90,2023-12-20 17:34:40,179.03,212.85,2.11,27.87,Clear,2.06,0
90,2023-05-25 01:12:53,169.88,236.2,0.19,26.56,Rainy,3.538970397115274,4
90,2023-10-25 07:14:32,162.04,236.37,4.94,25.93,Clear,3.14,0
90,2023-05-16 01:35:12,161.90902184306125,234.04,2.0,27.23,Cloudy,0.02,3
90,2023-05-09 00:36:41,105.79,225.6,3.28,27.75,Cloudy,0.24,0
90,2023-12-21 22:19:30,98.1,227.95,3.0,21.56,Rainy,2.99,0
90,2023-06-21 01:25:24,193.02,226.23,0.38,11.78,Rainy,3.61,0
90,2023-07-08 20:12:37,182.2,229.55,0.73,29.85,Clear,1.45,0
90,2023-05-01 23:19:46,184.22,213.22,3.65,18.75,Cloudy,4.01,0
90,2023-04-13 05:51:04,88.19,228.13,0.99,17.66,Clear,0.43,0
90,2023-01-04 15:29:10,150.92,231.81,3.33,27.05,Rainy,0.41,0
90,2023-04-15 06:07:15,82.1,231.78,0.59,21.72,Clear,1.54,0
90,2023-10-26 15:39:03,93.5,212.69,1.38,29.13,Cloudy,4.33,0
90,2023-04-07 04:04:14,108.43,211.32,3.0,22.46,Clear,1.76,0
90,2023-01-10 16:57:12,155.73502743874224,231.94,1.63,17.29,Clear,0.95,3
90,2023-12-06 11:34:48,167.2849211727115,211.47,4.82,15.94,Cloudy,3.86,3
90,2023-01-06 23:04:27,115.72,222.18,2.56,23.08,Rainy,1.12,0
90,2023-10-26 19:53:32,96.41,236.88,0.99,15.59,Cloudy,3.67,0
90,2023-12-04 18:43:19,81.76,226.44,1.43,18.05,Rainy,4.13,0
90,2023-02-04 21:17:35,87.74,225.724763915073,3.19,28.01,Cloudy,2.97,2
90,2023-03-26 12:05:36,60.13,214.11,1.16,10.07,Cloudy,2.03,0
90,2023-11-16 10:28:56,131.12,224.99,1.45,13.09,Cloudy,4.91,0
90,2023-07-23 17:30:22,134.23,216.63,3.92,19.43,Cloudy,1.05,0
90,2023-04-20 12:49:55,160.0,232.07,4.29,10.69,Cloudy,2.43,0
90,2023-10-26 07:37:59,115.64,237.65,2.0,28.19,Rainy,4.87,0
90,2023-04-22 04:57:13,194.29,237.83,1.14,24.94,Rainy,6.7280400897319215,4
90,2023-12-21 05:42:48,189.97,229.5,4.2,18.41,Cloudy,4.05,0
90,2023-09-07 04:25:59,76.07,210.39,2.84,22.36,Cloudy,2.2,0
90,2023-07-06 03:08:53,91.45,222.49,0.37,16.49,Clear,3.71,0
90,2023-11-08 06:43:42,165.42,225.46,1.14,15.71,Clear,1.8,0
90,2023-11-23 13:16:39,121.89,218.86,1.38,19.63,Cloudy,1.8,0
90,2023-08-07 14:15:47,158.73,239.96,0.19,21.43,Rainy,1.09,0
90,2023-03-19 12:49:35,123.5,224.25,3.38,25.2,Clear,3.5,0
90,2023-02-02 01:53:26,102.0,211.48,1.46,26.33,Rainy,2.18,0
90,2023-05-15 01:47:49,154.66,228.62,3.39,25.02,Cloudy,4.34,0
90,2023-05-24 05:08:49,81.46,230.7358498692795,2.58,28.17,Cloudy,0.69,2
90,2023-04-24 21:41:36,179.57,238.91,1.46,18.25,Clear,6.991960756175944,4
90,2023-11-21 22:03:37,196.42,213.91,1.68,19.19,Clear,3.183380929509664,4
90,2023-11-26 05:25:04,182.36,219.54,2.84,13.66,Rainy,3.68,0
90,2023-02-08 02:50:42,65.67,243.89403955435392,3.24,21.85,Clear,3.42,2
90,2023-11-29 13:48:32,140.22,211.04,1.29,22.6,Clear,2.22,0
90,2023-06-09 21:03:10,38.69937108589987,227.77,4.17,10.02,Clear,3.45,3
90,2023-08-09 08:58:33,38.92529126502258,226.12,3.18,11.12,Cloudy,0.18,3
90,2023-03-07 18:18:24,59.93,210.83,1.48,25.93,Rainy,2.98,0
90,2023-06-30 20:04:08,169.8,212.08,2.21,24.37,Rainy,3.56,0
90,2023-10-15 18:52:02,153.96,236.74,4.60724841179852,13.06,Rainy,1.04,1
90,2023-01-18 13:40:12,75.6,236.49,2.03,29.42,Cloudy,4.1,0
90,2023-07-01 02:25:05,132.43,239.3540756413745,1.37,27.2,Cloudy,1.89,2
90,2023-06-20 07:34:12,74.11,211.96,1.93,17.11,Cloudy,4.82,0
90,2023-11-23 11:40:29,90.11,218.56,2.57,13.39,Rainy,9.565959244651069,4
90,2023-04-30 14:22:28,71.82,226.23,3.851927062911909,23.43,Rainy,3.61,1
90,2023-09-09 01:10:20,152.25,230.31,1.73,20.99,Rainy,0.75,0
90,2023-02-08 05:30:25,118.44,220.17,2.6,13.66,Rainy,1.46,0
90,2023-08-22 00:30:28,134.48,239.65,2.26,16.96,Cloudy,0.9,0
90,2023-11-28 07:25:31,150.19,243.53151486422604,2.9,10.71,Cloudy,3.63,2
90,2023-07-07 12:06:24,57.94,244.73800097533743,3.42,12.46,Clear,4.71,2
90,2023-05-05 04:10:47,53.41,215.33,3.33,13.68,Clear,3.9,0
90,2023-04-08 23:43:04,96.23,235.79,0.37,18.23,Cloudy,4.74,0
90,2023-12-05 16:30:40,82.47,226.29,1.22,16.79,Rainy,0.38,0
90,2023-10-10 11:16:20,53.07,214.13,1.42,23.56,Cloudy,3.26,0
90,2023-08-26 20:35:41,126.01,223.08,2.38,20.72,Cloudy,3.44,0
90,2023-05-28 02:54:17,157.92,236.53,1.82,13.95,Clear,1.83,0
90,2023-10-16 16:38:23,124.6,226.44,4.19,13.05,Rainy,3.59,0
90,2023-07-19 17:51:54,132.76,223.82,4.4,20.99,Rainy,4.13,0
90,2023-11-02 15:44:51,166.13,219.78,3.21,17.57,Rainy,2.04,0
90,2023-04-12 15:07:38,183.37,220.1,4.58,26.71,Rainy,4.86,0
90,2023-05-18 21:34:21,73.29,212.88,0.17,28.64,Rainy,0.0,0
90,2023-05-01 10:02:20,51.23,217.03,6.629718005485589,11.64,Clear,2.33,1
90,2023-11-23 07:15:03,143.03,225.42,5.0,25.51,Cloudy,1.05,0
90,2023-11-13 07:22:26,71.29,212.3,1.08,10.1,Rainy,0.83,0
90,2023-09-23 10:26:23,143.1,214.7,2.1,26.2,Clear,6.750405653246192,4
90,2023-09-30 02:24:42,148.83,219.06,2.66,11.14,Rainy,2.62,0
90,2023-05-10 16:00:23,161.34,211.07,4.35,24.07,Clear,3.71,0
90,2023-01-05 22:09:42,106.78,224.0,2.06,24.32,Cloudy,0.83,0
90,2023-02-17 18:35:10,62.62,229.52,4.15,13.88,Rainy,3.6,0
90,2023-07-04 09:41:22,97.39,219.64,4.489162969642915,23.49,Rainy,2.77,1
90,2023-09-01 17:13:22,47.71709315821893,217.99,2.07,22.56,Clear,2.85,3
90,2023-08-28 07:10:48,138.79857313865278,238.15,4.59,21.2,Clear,3.15,3
90,2023-05-19 02:14:16,99.23,219.04,2.02,11.96,Rainy,4.566816957566499,4
90,2023-01-17 00:04:08,174.64,226.26,3.75,14.36,Clear,1.75,0
90,2023-08-24 12:24:48,61.62,236.04,3.18,18.03,Rainy,4.9,0
90,2023-02-09 15:16:32,79.43,219.87,2.59,23.52,Clear,2.76,0
90,2023-06-18 04:46:38,174.95,232.9235829080375,4.67,22.07,Cloudy,2.01,2
90,2023-10-16 05:11:39,53.77081112734232,225.19,2.38,11.41,Clear,3.2,3
90,2023-05-13 14:39:06,183.03,236.68,1.34,23.99,Clear,4.91,0
90,2023-02-13 22:57:40,83.31,216.79,0.29,23.57,Rainy,3.73,0
90,2023-04-15 23:27:59,158.25,236.31,0.51,20.48,Rainy,3.7,0
90,2023-11-06 22:21:03,77.49,225.49,4.63,12.03,Rainy,5.229327246457215,4
90,2023-09-05 11:03:26,161.38,239.02,0.91,22.43,Rainy,2.4,0
90,2023-05-03 01:44:17,102.66,214.97,2.44,18.56,Clear,2.6,0
90,2023-03-22 20:42:36,128.37,228.77,4.84,14.21,Rainy,1.6,0
90,2023-12-27 08:37:38,91.21,211.17,1.81,25.7,Rainy,0.93,0
90,2023-05-21 20:47:54,101.88,230.5,4.53,27.59,Clear,1.66,0
90,2023-11-13 21:47:27,67.82,211.98,0.32,21.35,Cloudy,4.57,0
90,2023-01-05 03:46:04,179.83,234.13,3.46,19.18,Cloudy,1.59,0
90,2023-05-08 17:57:31,138.86,237.94914428481613,3.08,13.94,Cloudy,4.08,2
90,2023-12-02 19:29:08,139.29,233.91,1.23,17.2,Rainy,0.63,0
90,2023-06-27 18:32:57,117.33,229.82,2.15,24.32,Rainy,3.72,0
90,2023-01-26 23:40:08,50.37,227.51,4.83,24.04,Cloudy,2.38,0
90,2023-10-23 12:27:35,117.36,215.81,4.44,29.79,Rainy,0.92,0
90,2023-03-11 05:15:25,66.57,219.06,1.61,24.94,Rainy,1.13,0
90,2023-01-01 19:37:27,134.07,218.03,5.944526706753196,17.28,Clear,1.78,1
90,2023-11-06 04:28:53,60.48,231.78,2.88,13.09,Rainy,4.78,0
90,2023-10-31 00:53:07,128.57,215.2,2.0,20.11,Clear,0.64,0
90,2023-01-07 18:52:17,124.49,212.56,1.75,22.95,Rainy,3.87,0
90,2023-07-16 07:41:06,92.85,225.98,1.73,29.97,Clear,3.96,0
90,2023-03-22 18:10:37,172.24,237.25,3.09,24.71,Cloudy,3.98,0
90,2023-09-30 19:32:24,70.76835858190445,239.37,2.25,21.22,Cloudy,3.04,3
90,2023-05-10 08:04:08,109.3,236.5,0.22,14.92,Rainy,5.0,0
90,2023-08-01 17:44:04,81.9,220.84,3.98,14.92,Rainy,3.85,0
90,2023-01-06 18:30:48,170.1040082005252,211.68,4.73,19.89,Clear,3.0,3
90,2023-12-12 09:12:53,125.71,234.26,4.02,16.17,Rainy,3.47,0
90,2023-11-06 20:16:41,175.37,237.84,0.71,14.4,Cloudy,3.64,0
90,2023-11-26 12:02:58,164.6702178801144,212.39,1.18,28.06,Clear,0.71,3
90,2023-02-13 02:03:32,53.3,217.57,1.36,10.29,Rainy,3.88,0
90,2023-08-29 17:02:09,158.21,210.19,0.44,25.45,Rainy,1.12,0
90,2023-05-12 06:11:30,136.17,238.37,0.95,11.08,Rainy,2.95,0
90,2023-03-22 18:54:58,97.32,229.84,7.484452139655106,21.36,Rainy,3.41,1
90,2023-03-25 16:10:31,162.7,211.65,4.39,18.91,Rainy,1.44,0
90,2023-02-15 16:10:17,140.46,235.05,2.0,23.31,Rainy,8.931873715987741,4
90,2023-09-28 01:14:02,164.41518631874223,235.43,1.78,22.29,Clear,0.88,3
90,2023-07-03 03:18:46,99.1,225.44,2.61,15.19,Rainy,9.152680359337513,4
90,2023-06-05 14:35:29,105.54,218.38,2.37,29.21,Clear,3.93,0
90,2023-02-07 18:01:15,106.29,213.41,0.43,23.61,Clear,1.3,0
90,2023-10-22 23:54:04,154.41,217.61,3.91,10.82,Rainy,3.82,0
90,2023-11-12 13:17:06,89.57,220.14,0.69,13.4,Rainy,6.562520331262252,4
90,2023-12-21 08:20:12,100.42991183627409,229.72,1.48,10.17,Clear,0.58,3
90,2023-02-19 08:30:31,104.67,224.6,3.22,14.97,Clear,2.39,0
90,2023-10-11 06:02:08,137.69,217.93,3.93,25.22,Clear,0.63,0
90,2023-10-08 21:59:11,55.78,214.61,3.29,15.39,Clear,2.42,0
90,2023-10-21 11:12:01,170.91,233.03924245091332,2.5,11.19,Clear,4.35,2
90,2023-05-25 03:23:21,109.51,229.69,1.46,21.82,Cloudy,1.55,0
90,2023-03-18 21:43:31,158.13,223.97,2.91,23.14,Rainy,2.81,0
90,2023-09-23 10:01:47,164.2,223.86,3.46,23.16,Cloudy,4.45,0
