bulb_number,timestamp,power_consumption (Watts),voltage_levels (Volts),current_fluctuations (Amperes),temperature (Celsius),environmental_conditions,current_fluctuations_env (Amperes),fault_type
71,2023-07-05 16:57:12,61.71,222.06,3.89,15.94,Rainy,0.06,0
71,2023-01-14 05:51:16,162.09121339780313,210.21,1.33,28.04,Clear,0.69,3
71,2023-11-17 22:06:32,165.3649761504565,228.69,1.66,16.17,Clear,0.69,3
71,2023-10-10 00:37:29,169.08,216.7,3.34,21.85,Clear,0.71,0
71,2023-03-21 21:59:49,85.74,214.06,2.7,13.87,Clear,4.92,0
71,2023-11-29 08:46:13,91.4,231.69,1.63,17.15,Clear,1.56,0
71,2023-01-26 17:45:05,66.25,237.83,3.89,14.74,Rainy,1.54,0
71,2023-04-12 00:40:46,116.17,233.24,4.38,25.36,Clear,4.75,0
71,2023-04-17 23:13:10,164.17,216.72,1.89,24.85,Rainy,0.63,0
71,2023-02-26 21:32:15,84.46,239.46,3.32,13.56,Rainy,0.46,0
71,2023-09-08 23:03:19,194.35,224.96,2.1,25.93,Cloudy,3.35,0
71,2023-07-27 22:33:53,133.71,216.87,2.78,20.81,Rainy,0.51,0
71,2023-11-24 23:57:04,103.85343238602074,228.07,3.65,21.11,Clear,2.8,3
71,2023-11-17 21:05:27,90.6,236.27,3.09,23.66,Clear,2.51,0
71,2023-01-12 06:24:33,71.98,229.82788643895023,2.3,27.42,Clear,0.61,2
71,2023-08-22 05:58:57,55.96,236.15,1.31,17.03,Clear,0.82,0
71,2023-09-19 17:52:20,97.06,221.79,0.8,15.64,Cloudy,3.42,0
71,2023-12-13 21:42:22,180.09,242.73052471870167,4.81,14.92,Cloudy,1.81,2
71,2023-12-18 11:54:40,129.53,231.39,1.06,26.49,Clear,1.69,0
71,2023-10-10 07:17:06,119.43,235.08,1.64,23.4,Clear,2.32,0
71,2023-01-20 08:54:45,91.02,223.44,3.8,23.36,Rainy,3.77,0
71,2023-11-10 21:08:35,97.05,250.296938896168,2.02,20.74,Cloudy,4.39,2
71,2023-06-10 07:20:22,157.31,224.98,2.9,25.09,Clear,0.02,0
71,2023-07-09 20:08:54,112.0,218.98,1.28,26.58,Rainy,2.38,0
71,2023-03-07 12:37:33,57.48,239.28,0.73,18.67,Rainy,3.16,0
71,2023-08-17 21:26:34,134.64,223.06,1.52,21.38,Rainy,6.999915381655553,4
71,2023-12-31 01:01:05,59.45,220.73,3.74,29.83,Rainy,6.777965608267886,4
71,2023-10-22 09:47:45,61.52,220.24,0.28,18.4,Rainy,5.273985869680049,4
71,2023-10-18 09:49:46,60.48,222.81,4.85,16.44,Cloudy,1.57,0
71,2023-07-20 17:43:28,72.24,226.68,2.68,17.72,Clear,4.47,0
71,2023-03-11 00:12:44,64.12,237.64,2.06,12.72,Clear,2.82,0
71,2023-03-04 04:26:14,151.98,218.38,4.19,10.22,Cloudy,1.74,0
71,2023-09-10 23:51:48,181.68,230.33,1.12,19.08,Cloudy,1.34,0
71,2023-11-19 20:50:47,121.03,235.12,0.25,14.91,Clear,0.16,0
71,2023-02-28 14:11:44,198.71,214.78,1.41,27.06,Clear,2.56,0
71,2023-12-09 13:59:49,191.65,227.71,3.61,22.34,Clear,3.69,0
71,2023-12-02 22:33:19,90.26,239.54052066965295,3.02,27.21,Cloudy,1.14,2
71,2023-04-21 05:14:23,117.13,228.40059133374643,4.36,28.56,Cloudy,4.11,2
71,2023-09-10 20:38:07,165.47812156161683,219.97,0.44,16.87,Clear,1.83,3
71,2023-01-27 21:35:08,157.27,228.63,0.96,26.0,Clear,0.16,0
71,2023-06-01 08:31:45,82.88,226.47,2.38,23.81,Cloudy,3.97,0
71,2023-07-15 11:46:35,179.75,238.95,7.458740285050847,21.61,Rainy,2.8,1
71,2023-04-09 22:07:41,165.86,224.92,3.42,16.1,Clear,0.83,0
71,2023-11-02 12:00:21,57.09,222.44,1.86,25.17,Rainy,5.033336882152597,4
71,2023-02-07 14:28:15,64.71,212.39,0.09,11.49,Rainy,3.77,0
71,2023-06-08 06:39:18,166.02,220.65,0.16,12.58,Rainy,7.4710500938642035,4
71,2023-08-31 13:47:39,68.36,214.63,2.02,22.31,Rainy,5.8382675737928045,4
71,2023-07-02 21:37:28,59.78,215.37,0.35,27.5,Rainy,3.99,0
71,2023-11-16 05:40:29,90.01,232.62,4.05,27.02,Clear,2.17,0
71,2023-03-13 02:04:01,195.34,236.77,3.55,10.64,Clear,7.575018197667395,4
71,2023-11-23 03:05:31,191.83,223.63,2.94,21.37,Clear,0.12,0
71,2023-06-21 06:49:05,82.05,215.47,1.77,15.51,Cloudy,1.62,0
71,2023-08-21 01:33:05,61.12,214.59,2.53,20.18,Rainy,0.49,0
71,2023-05-24 22:26:29,140.83,239.35,1.96,13.25,Clear,4.98,0
71,2023-02-26 22:10:14,128.95,217.29,4.39,12.53,Cloudy,0.93,0
71,2023-01-26 18:28:18,163.57,254.9767164600314,2.15,11.41,Cloudy,3.12,2
71,2023-10-02 22:18:50,128.96,221.77,3.39,19.45,Cloudy,3.91,0
71,2023-11-28 14:16:40,50.93,228.25,4.23,23.63,Clear,2.84,0
71,2023-02-16 21:30:20,83.49,226.53,4.08,27.16,Cloudy,3.19,0
71,2023-10-23 03:36:57,197.65,213.56,3.42,10.87,Cloudy,4.27,0
71,2023-04-13 13:31:48,166.64,234.44,1.81,14.28,Rainy,1.06,0
71,2023-04-07 23:27:50,186.22,225.67,0.95,11.59,Clear,2.08,0
71,2023-07-16 04:00:09,59.21706493005737,220.65,0.68,20.84,Clear,0.33,3
71,2023-02-09 15:52:30,172.47,225.23073565295525,4.85,21.56,Cloudy,1.47,2
71,2023-01-11 08:57:49,149.73,235.89,2.61,25.3,Cloudy,4.68,0
71,2023-10-20 21:30:17,130.44921683932296,222.65,0.56,23.82,Cloudy,4.26,3
71,2023-12-11 12:20:05,147.01,212.03,4.71,18.29,Clear,0.93,0
71,2023-05-30 12:34:43,80.34,212.72,6.882501062580667,27.57,Rainy,1.9,1
71,2023-09-06 01:46:09,88.83,233.3,3.25,29.96,Clear,4.26,0
71,2023-02-15 23:26:27,71.12,235.32,0.27,12.99,Clear,1.92,0
71,2023-02-23 03:26:23,78.45,218.56,3.55,21.22,Rainy,1.99,0
71,2023-12-21 03:27:11,146.9,210.01,4.39,17.89,Cloudy,2.45,0
71,2023-06-12 11:47:13,67.57,232.72,4.98,25.33,Rainy,0.7,0
71,2023-06-20 11:04:08,189.5,227.53,6.394051265293446,18.44,Rainy,1.39,1
71,2023-10-31 21:18:52,165.77689296902773,214.61,3.91,15.57,Cloudy,2.85,3
71,2023-10-08 07:36:23,102.5,222.96,0.72,18.41,Rainy,4.13,0
71,2023-09-28 02:31:37,182.0,229.01,2.34,14.13,Cloudy,2.28,0
71,2023-05-23 07:26:53,171.0,219.29,4.01,10.07,Cloudy,1.74,0
71,2023-08-12 18:36:01,198.53,237.33,3.23,19.85,Clear,3.54,0
71,2023-06-20 19:29:34,197.13,210.91,1.38,29.9,Cloudy,3.02,0
71,2023-07-09 08:49:41,159.64,232.62,1.98,28.82,Clear,0.82,0
71,2023-02-11 15:16:37,171.69,226.55,1.44,19.58,Cloudy,2.67,0
71,2023-04-24 07:42:58,104.55,219.15,2.22,26.73,Rainy,3.56,0
71,2023-05-27 03:25:31,62.2,232.99,4.64,29.17,Rainy,6.780808126818979,4
71,2023-04-12 16:05:32,75.14,221.99,2.53,13.66,Cloudy,3.44,0
71,2023-04-01 09:05:14,111.7,213.85,2.63,15.74,Clear,4.71,0
71,2023-09-04 08:27:59,173.85,234.54,3.21,11.94,Clear,2.23,0
71,2023-07-26 23:35:02,147.21,215.96,2.01,19.63,Rainy,4.17,0
71,2023-01-01 18:10:46,107.09,220.48,3.63,16.81,Rainy,0.49,0
71,2023-10-01 03:27:04,167.9,221.08,4.93,20.14,Rainy,0.32,0
71,2023-05-31 15:55:28,164.46,221.33,0.62,21.14,Rainy,6.057833958805174,4
71,2023-02-28 03:29:01,130.89005906895812,222.45,3.85,19.28,Cloudy,4.6,3
71,2023-07-18 23:58:26,196.81,220.18,4.14,15.63,Rainy,4.4262837896463685,4
71,2023-12-20 15:33:10,154.99332605817725,237.01,0.98,27.3,Clear,4.82,3
71,2023-03-22 12:42:53,70.32080663251463,237.94,4.62,12.63,Clear,4.79,3
71,2023-07-22 15:34:00,116.33,226.61,1.65,11.29,Rainy,3.59,0
71,2023-04-03 14:22:35,165.49,225.93,2.15,24.54,Rainy,9.766954429686166,4
71,2023-04-21 13:46:51,134.41,250.07572829907824,1.1,17.46,Cloudy,4.8,2
71,2023-05-13 15:59:54,130.88,217.24,2.46,13.36,Rainy,3.66,0
71,2023-12-03 04:31:06,180.93,233.21,0.62,21.23,Rainy,1.83,0
71,2023-12-22 20:09:49,98.73,233.9,2.4,26.96,Rainy,2.03,0
71,2023-06-04 18:38:51,131.65,219.61,2.0,23.7,Cloudy,1.42,0
71,2023-04-01 20:45:04,199.63,246.22472897823383,0.6,14.6,Cloudy,3.36,2
71,2023-05-31 13:43:03,50.95,229.47,1.17,13.51,Rainy,3.39,0
71,2023-03-10 11:11:52,91.3653339323129,238.26,1.33,14.92,Clear,2.82,3
72,2023-10-29 06:51:35,64.37,228.21,3.7,13.92,Rainy,1.27,0
72,2023-12-02 23:02:11,59.9,215.67,1.92,23.39,Rainy,5.098164593033899,4
72,2023-11-04 22:41:19,67.15,224.85,4.78,16.3,Rainy,5.262395311050136,4
72,2023-12-20 20:04:55,92.98,213.21,4.95,14.27,Rainy,1.74,0
72,2023-09-01 18:49:20,79.02,238.54,3.4,24.77,Cloudy,0.51,0
72,2023-04-18 05:54:20,150.82,225.61,2.39,20.16,Cloudy,3.15,0
72,2023-10-21 23:49:29,62.49,227.62,2.43,17.39,Rainy,2.76,0
72,2023-06-19 01:48:49,104.5,214.17,0.33,12.45,Rainy,3.28,0
72,2023-09-23 22:43:06,162.23,230.17,0.04,20.61,Rainy,0.06,0
72,2023-07-03 23:41:36,59.68,229.42269694727565,0.53,10.76,Cloudy,0.32,2
72,2023-09-27 02:51:31,123.67,238.65,2.8,29.39,Rainy,4.793792514765352,4
72,2023-09-16 11:45:51,145.6,228.62,0.01,20.04,Clear,2.21,0
72,2023-09-01 23:25:28,81.88,231.99,6.955945843406237,22.22,Clear,2.05,1
72,2023-10-08 12:01:56,71.73,229.12,3.85,12.56,Cloudy,1.89,0
72,2023-06-26 19:15:26,113.44,231.44,0.46,15.05,Rainy,3.23,0
72,2023-03-02 20:12:54,194.62,232.65,3.64,14.55,Clear,1.63,0
72,2023-12-08 18:27:21,92.77,232.39,0.14,18.35,Clear,3.86,0
72,2023-09-27 20:13:05,71.62,238.29,4.54,29.41,Clear,2.72,0
72,2023-08-02 03:44:24,71.84,232.9,4.22,11.57,Rainy,2.22,0
72,2023-08-20 09:36:10,140.77,229.98,2.45,10.99,Clear,2.96,0
72,2023-06-17 19:49:14,63.76,212.23,0.42,28.91,Clear,7.292604227834239,4
72,2023-10-20 02:23:43,160.08,217.26,1.57,28.06,Clear,3.29,0
72,2023-03-10 10:39:52,148.2133561708724,238.38,2.25,21.63,Clear,1.53,3
72,2023-06-10 10:09:30,118.11,231.56,2.83,20.62,Cloudy,0.79,0
72,2023-03-05 13:54:04,158.5,211.57,3.89,28.44,Rainy,6.574601635848495,4
72,2023-04-08 23:27:29,95.89,231.0037164536491,1.16,26.28,Cloudy,0.32,2
72,2023-03-27 17:13:11,139.29,238.48,6.370782415310019,24.09,Rainy,2.72,1
72,2023-02-28 03:27:13,103.01,231.1,1.85,23.41,Rainy,2.73,0
72,2023-01-22 21:32:27,111.97383000079586,219.77,1.0,10.66,Clear,1.33,3
72,2023-03-11 08:53:25,174.59,234.05,3.83,13.49,Clear,3.41,0
72,2023-06-09 00:07:01,84.58,219.9,3.71,16.0,Rainy,3.13,0
72,2023-12-11 09:40:40,151.46,238.97,0.8,13.57,Clear,2.3,0
72,2023-04-11 09:35:23,128.89,221.56,3.18,21.9,Cloudy,3.3,0
72,2023-01-05 13:30:23,185.33,214.42,4.08,22.07,Rainy,4.41,0
72,2023-10-24 09:41:12,52.44,234.92,1.06,29.0,Cloudy,1.6,0
72,2023-05-22 14:57:06,157.75,234.33,4.62,14.02,Clear,3.1,0
72,2023-06-17 16:14:42,55.26,211.77,2.07,23.88,Rainy,6.674905699103034,4
72,2023-12-13 06:16:24,129.19009266188323,228.59,4.2,27.75,Clear,1.91,3
72,2023-09-19 20:35:55,86.04,212.88,3.96,11.19,Cloudy,2.34,0
72,2023-09-03 14:24:29,131.26,234.89,3.51,21.97,Cloudy,2.9,0
72,2023-12-29 02:23:29,120.68,236.97,0.89,29.27,Cloudy,3.02,0
72,2023-09-16 02:28:17,64.37257430769748,231.95,1.87,12.02,Clear,0.41,3
72,2023-11-28 03:34:16,146.49,219.88,6.145350445310646,15.39,Rainy,1.73,1
72,2023-11-23 03:06:43,145.13,224.69,0.75,29.47,Cloudy,4.48,0
72,2023-05-15 08:22:52,167.4,212.89,5.263920763063998,20.38,Rainy,4.72,1
72,2023-01-08 22:12:50,150.44,226.61,4.05,12.22,Cloudy,4.13,0
72,2023-04-19 00:31:01,147.74,213.3,3.72,16.66,Clear,0.4,0
72,2023-08-20 07:10:09,115.99,215.28,1.36,29.96,Clear,0.76,0
72,2023-03-03 07:26:07,107.12,229.87,4.87,17.49,Rainy,1.06,0
72,2023-01-04 17:54:51,110.92,214.8,4.93,19.5,Cloudy,3.3,0
72,2023-05-21 09:00:10,103.63,217.79,0.47,25.62,Rainy,2.82,0
72,2023-03-30 05:56:10,81.21,230.06,1.23,14.24,Cloudy,4.36,0
72,2023-11-12 19:58:32,124.17,225.96,3.85,19.59,Rainy,5.394322814615092,4
72,2023-04-27 09:08:24,177.38,229.03,4.01,10.58,Cloudy,2.44,0
72,2023-02-20 07:00:43,112.48,211.74,1.05,18.64,Clear,3.41,0
72,2023-07-31 13:33:15,108.02,231.69,8.291733964103692,29.23,Clear,0.71,1
72,2023-01-25 06:37:14,62.15,234.41,1.56,18.44,Clear,1.38,0
72,2023-07-09 01:11:10,172.18,224.26,3.36,29.03,Rainy,1.84,0
72,2023-09-25 17:00:05,122.32,212.02,3.0,16.33,Clear,3.05,0
72,2023-07-22 18:52:24,95.4,213.27,1.53,26.41,Rainy,0.91,0
72,2023-07-31 02:22:15,76.45,234.7,1.29,16.64,Clear,2.7,0
72,2023-10-01 10:38:52,113.56,234.64,2.89,24.3,Rainy,3.54,0
72,2023-04-12 03:40:46,61.55,239.23,0.35,28.98,Rainy,7.722687731056526,4
72,2023-10-27 23:10:45,146.56,211.6,3.4,13.74,Cloudy,4.71,0
72,2023-01-31 05:07:10,148.26,232.95,4.73,27.16,Clear,2.34,0
72,2023-04-21 14:47:12,75.6,219.69,2.94,24.92,Clear,1.27,0
72,2023-10-22 08:15:32,117.25,220.72,2.36,16.61,Rainy,4.248589637892694,4
72,2023-05-23 23:00:51,192.47,213.19,4.18,24.7,Rainy,1.65,0
72,2023-06-30 04:02:14,70.65,237.96,1.9,18.69,Rainy,6.143967501970154,4
72,2023-12-07 08:36:35,84.07,232.79,1.23,16.83,Clear,4.62,0
72,2023-11-12 00:04:18,142.61,230.77,3.13,13.57,Clear,3.33,0
72,2023-06-29 04:12:10,103.68777492160876,234.82,4.94,22.47,Cloudy,1.67,3
72,2023-05-07 20:42:25,176.73,235.66,1.79,18.26,Clear,3.85,0
72,2023-05-08 14:56:35,113.4,224.69,0.05,27.8,Clear,2.38,0
72,2023-02-24 12:47:22,185.36,239.14,0.79,11.7,Clear,3.34,0
72,2023-04-29 07:59:27,88.13,223.21,2.3301625366051546,18.56,Rainy,4.86,1
72,2023-11-30 14:43:40,153.09,225.99,4.25,23.03,Rainy,0.0,0
72,2023-10-23 07:14:11,150.94,234.54,3.66,24.62,Rainy,4.41,0
72,2023-09-17 13:54:54,141.02,230.07,2.68,28.92,Clear,3.36,0
72,2023-08-03 17:57:35,92.34,235.33,1.69,27.23,Rainy,0.86,0
72,2023-04-02 01:41:31,78.47,225.75,1.84,29.01,Clear,3.57,0
72,2023-03-23 13:42:36,123.4,239.04,4.71,14.38,Cloudy,1.2,0
72,2023-07-08 23:57:19,170.79,222.97,0.75,28.38,Clear,3.7,0
72,2023-03-31 05:30:31,106.94,239.63,3.09,20.3,Cloudy,2.62,0
72,2023-01-23 21:53:21,101.55,219.63,4.85,27.44,Cloudy,1.42,0
72,2023-08-02 09:20:38,189.15,212.45,1.44,28.33,Clear,0.31,0
72,2023-11-19 19:54:32,188.92,220.66,0.9,13.24,Rainy,2.07,0
72,2023-08-22 21:47:16,155.16,229.38,1.6,18.54,Rainy,1.28,0
72,2023-10-18 10:10:51,111.08,232.06818579535997,3.8,17.78,Clear,1.77,2
72,2023-07-28 06:14:02,89.4,222.39,0.42,12.76,Clear,2.61,0
72,2023-08-27 20:38:44,199.76,244.69313703111928,2.28,14.64,Cloudy,1.84,2
72,2023-07-09 13:54:19,119.5,230.66,1.66,13.96,Cloudy,2.65,0
72,2023-02-21 18:53:55,103.07,213.34,1.72,18.27,Clear,3.67,0
72,2023-01-21 07:36:27,113.35,237.56,3.18,27.58,Clear,0.99,0
72,2023-06-02 00:50:50,173.25,212.51,3.65,16.66,Cloudy,1.5,0
72,2023-04-18 22:03:19,149.14,212.05,4.77,14.66,Rainy,4.08,0
72,2023-04-25 01:44:54,151.86,222.23,3.6,17.16,Clear,3.34,0
72,2023-09-01 04:03:28,50.5,238.74,0.75,20.32,Clear,1.32,0
72,2023-12-26 23:20:42,107.13,219.99,4.91,12.63,Rainy,0.75,0
72,2023-08-25 16:17:43,195.74,213.96,0.43,20.15,Clear,1.02,0
72,2023-08-29 23:48:03,81.97,234.58,1.18,16.5,Cloudy,3.33,0
72,2023-04-15 21:35:39,198.38,224.75,3.31,20.02,Cloudy,0.9,0
72,2023-03-17 23:11:03,116.65,228.87,0.32,13.39,Rainy,4.08,0
72,2023-07-09 18:04:43,62.28,214.97,1.27,11.11,Rainy,3.96,0
72,2023-04-04 00:40:51,129.81,216.14,4.535564195288767,21.46,Rainy,3.04,1
72,2023-06-24 03:23:55,153.91014043360315,239.17,4.19,14.75,Cloudy,0.4,3
72,2023-03-19 08:49:16,175.61,232.78,0.22,24.64,Cloudy,3.69,0
72,2023-01-05 05:50:56,172.78,229.66,2.69,15.96,Cloudy,0.3,0
72,2023-08-16 16:22:52,64.75,223.07,0.9,10.34,Clear,2.29,0
72,2023-08-19 23:56:34,199.32,239.21,3.79,15.07,Rainy,3.94,0
72,2023-11-02 05:15:10,144.91,219.85,0.23,19.77,Cloudy,2.93,0
72,2023-12-14 15:03:12,141.58,219.06,3.59,23.66,Rainy,1.52,0
72,2023-02-08 17:12:42,160.28,232.42,4.18,18.52,Clear,4.68,0
72,2023-10-12 03:49:58,194.32,231.51,3.28,26.41,Clear,0.68,0
72,2023-01-28 00:55:29,166.49,223.09,4.57,11.88,Clear,0.92,0
72,2023-03-06 12:26:42,104.28,239.11,2.95,28.38,Clear,4.69,0
72,2023-05-23 17:12:49,55.07,231.9,1.39,17.91,Cloudy,0.03,0
72,2023-01-28 21:35:53,153.9,235.45,5.441369759508798,22.45,Rainy,1.28,1
72,2023-02-21 23:24:00,30.962407332951013,225.81,4.19,24.79,Cloudy,2.74,3
72,2023-07-16 20:10:24,197.07,213.08,0.37,26.65,Rainy,1.22,0
72,2023-09-06 19:31:52,181.49,237.78661592583663,1.06,16.45,Cloudy,4.54,2
72,2023-12-03 00:01:44,56.13,239.72,1.06,19.76,Clear,1.14,0
72,2023-01-06 15:08:51,91.54,212.13,3.3,20.67,Rainy,3.33,0
72,2023-01-31 23:54:06,106.01,235.91,2.66,29.21,Rainy,4.16,0
72,2023-05-05 23:48:17,120.40211958298713,239.3,1.15,21.64,Clear,3.49,3
72,2023-12-25 20:26:41,127.24,215.31,3.4,13.03,Cloudy,3.93,0
72,2023-10-16 03:44:35,140.35,214.81,3.08,10.17,Rainy,0.18,0
72,2023-09-05 08:08:07,82.81,221.34,0.73,25.75,Cloudy,0.56,0
72,2023-11-05 20:59:58,56.72,210.22,2.82,21.5,Clear,0.93,0
72,2023-08-09 00:40:29,89.59,233.39,4.47,16.55,Rainy,2.18,0
72,2023-01-29 18:03:43,60.31,235.36,5.596779687187516,11.58,Clear,2.95,1
72,2023-03-19 12:42:24,161.49,213.95,2.34,24.17,Rainy,0.91,0
72,2023-01-04 15:04:55,64.87,232.7,3.68,16.75,Rainy,5.822046525883481,4
72,2023-04-22 00:47:54,117.7381868714097,226.03,1.36,17.3,Cloudy,1.69,3
72,2023-11-17 12:30:31,70.66,223.04,5.124091095740215,20.4,Rainy,4.22,1
72,2023-10-26 14:45:55,96.48,215.76,3.1,16.17,Clear,0.5,0
72,2023-08-30 15:18:04,80.89,210.64,4.42,17.51,Rainy,3.9,0
72,2023-11-25 20:24:53,148.26,215.8,1.98,18.91,Rainy,8.030573674512652,4
72,2023-01-28 18:39:26,78.55,222.11,1.01,26.49,Clear,3.68,0
72,2023-01-11 05:57:15,173.85,233.2,0.14,15.32,Cloudy,1.77,0
72,2023-03-07 10:28:55,170.33,235.56,2.35,29.72,Cloudy,2.65,0
72,2023-04-27 16:40:14,126.37,226.1,3.69,17.53,Rainy,4.53,0
72,2023-11-25 09:28:29,132.42,222.9,1.23,17.34,Clear,3.3,0
72,2023-08-27 18:46:25,173.78541551399667,227.46,2.68,16.06,Cloudy,4.6,3
72,2023-08-19 10:01:01,177.3,223.43354932983928,3.83,15.25,Clear,4.78,2
72,2023-11-24 04:36:18,66.15,220.32,1.5,29.72,Clear,3.12,0
72,2023-12-16 22:27:38,166.92,214.25,4.98,27.3,Clear,4.74,0
72,2023-05-04 05:46:09,82.63,219.71,4.36,17.46,Clear,0.07,0
72,2023-06-25 18:15:37,190.8,215.62,0.07,16.05,Clear,3.42,0
72,2023-11-30 13:34:12,120.511081451942,215.99,2.33,23.6,Clear,2.86,3
72,2023-06-10 15:02:52,115.84,221.72,0.29,27.85,Clear,4.4,0
72,2023-07-25 01:20:51,103.720332088537,234.8,3.12,15.05,Cloudy,0.89,3
72,2023-02-12 19:20:33,149.05,218.48,4.49,27.08,Cloudy,3.6,0
72,2023-03-16 21:29:57,142.37,237.8,4.22,15.24,Rainy,1.29,0
72,2023-05-12 17:44:48,32.42169657653174,224.72,2.28,15.0,Clear,4.83,3
72,2023-02-06 19:02:46,72.77,235.32,2.22,25.1,Clear,1.81,0
72,2023-03-01 13:35:53,61.0,239.74,4.16,14.43,Cloudy,4.18,0
72,2023-05-05 12:58:06,147.31078078911722,234.07,1.24,13.15,Clear,2.57,3
72,2023-09-07 20:05:57,121.69,222.67,2.31,29.1,Rainy,9.437460081025256,4
72,2023-01-28 18:14:58,95.06,210.78,4.88,11.29,Clear,4.7,0
72,2023-12-06 15:46:32,125.0,227.36,0.42,28.4,Clear,0.76,0
72,2023-09-11 01:33:05,182.22,215.8,0.93,12.98,Rainy,0.79,0
72,2023-08-29 02:52:33,150.49,228.38360977524172,4.0,24.56,Clear,2.08,2
72,2023-04-26 05:58:50,154.61,258.04857091526605,3.29,22.57,Cloudy,0.52,2
72,2023-08-09 23:23:57,143.73,224.2,0.05,20.02,Cloudy,2.92,0
72,2023-04-28 14:57:23,156.73,231.4893616020325,0.48,21.43,Cloudy,4.21,2
72,2023-03-05 04:25:47,164.84,220.79,1.0,15.29,Cloudy,1.04,0
72,2023-08-30 12:31:38,170.3712864063918,237.85,2.89,22.86,Clear,4.41,3
72,2023-04-29 10:48:24,89.78,236.86,0.94,29.97,Cloudy,3.99,0
72,2023-12-31 02:05:40,182.68,217.9,4.25,17.21,Clear,2.14,0
72,2023-10-24 10:33:42,146.98,238.72,5.391349224890007,22.12,Rainy,4.51,1
72,2023-12-03 11:15:05,122.07,236.34,8.744954173869875,11.19,Rainy,0.28,1
72,2023-06-07 08:01:40,88.77,220.56,3.39,23.26,Cloudy,3.52,0
72,2023-03-15 06:50:22,63.11,245.03345748642212,2.4,26.11,Cloudy,0.77,2
72,2023-01-09 14:33:26,164.5,239.62,3.07,15.17,Rainy,8.6194615787234,4
72,2023-04-19 04:02:35,55.43,232.72,3.45,14.81,Cloudy,2.95,0
72,2023-01-04 17:31:18,100.14168508147527,217.97,2.32,13.88,Cloudy,0.79,3
72,2023-04-26 00:05:15,136.08,234.33,1.69,16.77,Rainy,2.5,0
72,2023-01-19 20:45:53,178.35,238.47,0.24,19.35,Rainy,8.0226629973133,4
72,2023-04-25 20:09:07,117.6,214.54,5.536810523461908,24.79,Rainy,3.39,1
72,2023-02-24 16:14:14,165.05,239.57270474324687,1.37,12.77,Cloudy,3.34,2
72,2023-05-04 04:49:35,81.72,218.36,4.74,23.6,Rainy,4.64,0
72,2023-09-21 23:22:29,86.73,228.48,3.37,29.01,Cloudy,2.33,0
72,2023-01-26 04:53:55,146.43,236.33,0.71,28.22,Rainy,4.927689501298136,4
72,2023-04-26 13:56:42,125.69,231.52,0.79,23.71,Cloudy,0.48,0
72,2023-04-29 23:54:04,107.45,248.12619433338003,0.7,23.36,Cloudy,4.77,2
72,2023-02-15 01:52:02,137.89,225.56,2.18,19.12,Rainy,2.84,0
72,2023-02-22 07:02:40,115.21,222.79,1.44,23.56,Clear,4.37,0
72,2023-06-19 04:56:07,55.06,238.92,3.62,10.19,Rainy,0.5,0
72,2023-07-21 19:20:25,190.01,230.13,0.3,16.75,Clear,4.42,0
72,2023-07-11 10:33:23,178.36,215.72,2.12,25.05,Clear,3.43,0
72,2023-12-22 19:07:45,64.95,227.86,0.13,17.23,Cloudy,2.59,0
72,2023-10-24 08:29:36,36.949913603397846,235.33,2.07,18.11,Clear,0.55,3
72,2023-08-19 23:19:21,63.01,214.55,4.17,23.65,Clear,2.98,0
72,2023-08-13 00:54:02,126.11,224.19,4.76,29.82,Cloudy,1.93,0
72,2023-04-08 09:10:38,52.05,237.3,1.6,28.47,Rainy,7.563468745992878,4
72,2023-07-21 19:25:10,126.89,222.92,4.61,24.39,Clear,4.21,0
72,2023-02-24 15:00:06,61.35,228.4,3.34,12.66,Cloudy,1.5,0
72,2023-01-04 10:09:07,183.7,216.88,3.89,10.51,Clear,0.91,0
72,2023-01-24 16:28:43,57.73,222.21,1.02,15.2,Clear,2.53,0
72,2023-05-16 05:02:01,127.75,216.39,4.25,16.71,Cloudy,1.89,0
72,2023-05-16 01:34:34,184.43,222.91,1.08,11.72,Rainy,5.90519951118608,4
72,2023-06-12 09:52:41,169.51,236.8,2.54,21.68,Rainy,0.37,0
72,2023-11-24 23:33:22,122.49517595823316,237.4,0.0,14.32,Clear,1.65,3
72,2023-06-15 23:43:07,66.16,223.26,0.93,28.25,Cloudy,1.05,0
72,2023-01-06 10:38:17,96.73,226.57,0.4,18.55,Rainy,1.57,0
72,2023-10-14 13:51:59,180.37,233.86,4.63,15.57,Cloudy,4.07,0
72,2023-02-14 22:47:49,173.22,213.47,6.470995292321391,29.45,Rainy,4.16,1
72,2023-01-09 01:01:25,127.05,231.29,4.0,19.88,Rainy,3.71,0
72,2023-02-17 09:14:45,73.24,221.82,0.28,25.33,Rainy,1.06,0
72,2023-10-11 05:23:29,74.76,223.13,2.67,13.32,Clear,1.81,0
72,2023-06-22 01:33:53,136.95,212.74,1.59,15.23,Cloudy,3.6,0
72,2023-08-30 17:53:22,74.87,224.82,1.64,24.45,Clear,9.405022831111255,4
72,2023-12-14 18:09:19,127.53,235.68,3.55,13.83,Clear,3.46,0
72,2023-08-05 01:26:02,137.7,216.12,4.86,26.31,Rainy,3.84,0
72,2023-01-05 04:10:53,196.59,239.65,2.38,20.12,Clear,4.25,0
72,2023-03-05 03:03:06,145.01,212.36,3.46,19.46,Clear,0.3,0
